CASEID,YEAR,STATEFIP,EMPSTAT,PED,SED_EAT,ANYSECDRK,ANYSECEAT,ACTIVITY,DURATION,SED_EAT_LN,START
20060111051505,2006,32,1,55,0,2,2,60101,324,0,6:06:00
20060111051505,2006,32,1,55,0,2,2,60101,65,0,12:15:00
20060111051543,2006,34,1,90,0,2,2,50102,240,0,15:00:00
20060111051543,2006,34,1,90,0,2,2,50102,275,0,19:25:00
20060111051547,2006,34,1,10,15,2,1,50101,367,0,7:53:00
20060111051547,2006,34,1,10,15,2,1,50101,121,15,14:29:00
20060111051568,2006,34,1,160,5,2,1,50101,40,0,6:35:00
20060111051568,2006,34,1,160,5,2,1,50101,255,5,7:15:00
20060111051568,2006,34,1,160,5,2,1,50101,35,0,12:40:00
20060111051568,2006,34,1,160,5,2,1,50101,165,0,13:15:00
20060111051568,2006,34,1,160,5,2,1,50101,150,0,21:25:00
20060111051579,2006,35,1,45,90,1,1,50101,290,90,8:10:00
20060111051579,2006,35,1,45,90,1,1,50101,210,0,13:30:00
20060111051664,2006,36,1,45,0,2,2,50101,240,0,9:00:00
20060111051664,2006,36,1,45,0,2,2,50101,225,0,13:15:00
20060111051690,2006,36,1,105,0,2,2,50101,120,0,8:00:00
20060111051690,2006,36,1,105,0,2,2,50101,105,0,10:15:00
20060111051690,2006,36,1,105,0,2,2,50101,90,0,12:30:00
20060111051690,2006,36,1,105,0,2,2,50101,135,0,14:15:00
20060111051699,2006,36,1,120,5,1,1,50101,565,5,7:35:00
20060111051706,2006,36,1,50,30,1,1,50102,20,0,6:40:00
20060111051706,2006,36,1,50,30,1,1,50102,75,0,7:15:00
20060111051706,2006,36,1,50,30,1,1,50102,35,0,9:00:00
20060111051706,2006,36,1,50,30,1,1,50102,60,0,10:15:00
20060111051706,2006,36,1,50,30,1,1,50102,225,0,11:45:00
20060111051706,2006,36,1,50,30,1,1,50102,50,0,16:30:00
20060111051716,2006,36,1,90,10,1,1,50101,60,0,19:00:00
20060111051727,2006,37,1,90,30,1,1,50101,175,0,14:05:00
20060111051753,2006,37,1,40,0,1,2,50101,180,0,4:00:00
20060111051753,2006,37,1,40,0,1,2,50101,105,0,7:15:00
20060111051753,2006,37,1,40,0,1,2,50101,240,0,10:00:00
20060111051753,2006,37,1,40,0,1,2,50101,150,0,15:00:00
20060111051753,2006,37,1,40,0,1,2,50101,180,0,21:30:00
20060111051793,2006,39,1,20,0,2,2,50101,360,0,9:45:00
20060111051793,2006,39,1,20,0,2,2,50101,355,0,16:05:00
20060111051811,2006,39,1,80,5,1,1,50101,15,0,9:30:00
20060111051835,2006,39,1,45,5,1,1,50101,240,5,9:53:00
20060111051835,2006,39,1,45,5,1,1,50101,127,0,14:23:00
20060111051835,2006,39,1,45,5,1,1,50101,100,0,16:40:00
20060111051856,2006,39,1,70,0,2,2,50101,305,0,7:25:00
20060111051856,2006,39,1,70,0,2,2,50101,150,0,13:00:00
20060111051856,2006,39,1,70,0,2,2,50102,30,0,15:50:00
20060111051856,2006,39,1,70,0,2,2,50101,60,0,20:27:00
20060111051883,2006,41,1,34,10,1,1,50101,60,0,9:37:00
20060111051883,2006,41,1,34,10,1,1,50101,60,0,10:57:00
20060111051883,2006,41,1,34,10,1,1,50101,60,0,12:05:00
20060111051901,2006,42,1,55,2,2,1,50101,145,0,5:55:00
20060111051901,2006,42,1,55,2,2,1,50101,175,0,8:30:00
20060111051901,2006,42,1,55,2,2,1,50101,80,0,12:00:00
20060111051901,2006,42,1,55,2,2,1,50101,180,0,13:30:00
20060111051931,2006,42,1,90,0,2,2,50101,180,0,10:00:00
20060111051976,2006,44,1,130,0,2,2,50101,30,0,12:26:00
20060111051999,2006,45,1,55,5,2,1,50101,150,0,6:22:00
20060111051999,2006,45,1,55,5,2,1,50101,218,0,9:07:00
20060111051999,2006,45,1,55,5,2,1,50101,120,0,13:15:00
20060111051999,2006,45,1,55,5,2,1,50101,60,0,19:45:00
20060111052010,2006,47,1,90,15,2,1,50101,705,15,7:45:00
20060111052097,2006,48,1,120,3,1,1,50101,195,0,9:15:00
20060111052097,2006,48,1,120,3,1,1,50101,180,3,13:30:00
20060111052097,2006,48,1,120,3,1,1,50101,60,0,17:30:00
20060111052108,2006,48,1,30,0,2,2,50101,305,0,16:55:00
20060111052143,2006,48,1,135,0,2,2,50101,90,0,8:30:00
20060111052143,2006,48,1,135,0,2,2,50101,45,0,10:45:00
20060111052143,2006,48,1,135,0,2,2,50101,180,0,13:30:00
20060111052143,2006,48,1,135,0,2,2,50101,45,0,23:00:00
20060111052155,2006,48,1,20,0,2,2,50101,120,0,8:10:00
20060111052155,2006,48,1,20,0,2,2,50101,270,0,10:25:00
20060111052155,2006,48,1,20,0,2,2,50101,160,0,16:20:00
20060111052179,2006,48,1,120,0,2,2,50101,153,0,9:57:00
20060111052179,2006,48,1,120,0,2,2,50101,210,0,13:30:00
20060111052199,2006,49,1,30,5,1,1,50101,300,5,8:00:00
20060111052199,2006,49,1,30,5,1,1,50101,185,0,13:55:00
20060111052210,2006,50,1,160,15,1,1,50101,60,0,7:30:00
20060111052210,2006,50,1,160,15,1,1,50101,150,15,9:00:00
20060111052210,2006,50,1,160,15,1,1,50101,150,0,12:00:00
20060111052240,2006,51,1,15,2,2,1,50101,465,2,4:00:00
20060111052240,2006,51,1,15,2,2,1,50101,220,0,12:50:00
20060111052240,2006,51,1,15,2,2,1,50101,45,0,1:00:00
20060111052248,2006,51,1,60,0,1,2,50101,350,0,6:10:00
20060111052248,2006,51,1,60,0,1,2,50101,300,0,12:30:00
20060111052253,2006,51,1,60,15,1,1,50101,490,5,5:20:00
20060111052253,2006,51,1,60,15,1,1,50101,60,0,14:05:00
20060111052253,2006,51,1,60,15,1,1,50101,45,0,16:05:00
20060111052253,2006,51,1,60,15,1,1,50101,90,0,16:55:00
20060111052253,2006,51,1,60,15,1,1,50101,120,10,19:00:00
20060111052253,2006,51,1,60,15,1,1,50101,5,0,22:00:00
20060111052253,2006,51,1,60,15,1,1,50101,5,0,0:00:00
20060111052254,2006,51,1,75,6,1,1,50101,5,0,9:25:00
20060111052254,2006,51,1,75,6,1,1,50101,45,0,15:00:00
20060111052255,2006,51,1,15,30,1,1,50101,280,0,13:05:00
20060111052261,2006,53,1,0,30,1,1,50101,220,0,8:20:00
20060111052271,2006,53,1,50,30,1,1,50101,300,0,8:00:00
20060111052271,2006,53,1,50,30,1,1,50101,220,0,13:30:00
20060111052285,2006,53,1,40,7,1,1,50101,334,7,7:26:00
20060111052285,2006,53,1,40,7,1,1,50101,160,0,13:20:00
20060111052287,2006,53,1,60,0,2,2,50101,330,0,10:30:00
20060111052340,2006,55,1,30,0,2,2,50101,420,0,8:00:00
20060111052407,2006,21,1,60,0,2,2,50101,180,0,7:03:00
20060111052407,2006,21,1,60,0,2,2,50101,180,0,10:18:00
20060111052407,2006,21,1,60,0,2,2,50101,180,0,13:48:00
20060111052407,2006,21,1,60,0,2,2,50101,180,0,17:03:00
20060111052442,2006,27,1,65,0,2,2,60102,75,0,8:50:00
20060111052473,2006,32,1,70,25,2,1,50101,315,0,6:45:00
20060111052473,2006,32,1,70,25,2,1,50101,210,0,12:30:00
20060111052473,2006,32,1,70,25,2,1,50101,30,0,16:30:00
20060111052477,2006,33,1,45,5,2,1,50101,255,0,8:45:00
20060111052477,2006,33,1,45,5,2,1,50101,255,0,13:15:00
20060111052490,2006,41,1,50,5,1,1,50101,150,0,8:25:00
20060111052490,2006,41,1,50,5,1,1,50101,80,5,11:10:00
20060111052490,2006,41,1,50,5,1,1,50101,120,0,13:30:00
20060111052490,2006,41,1,50,5,1,1,50101,80,0,15:40:00
20060111052521,2006,55,1,105,10,2,1,50101,150,5,6:55:00
20060111052521,2006,55,1,105,10,2,1,50101,145,5,9:35:00
20060111052521,2006,55,1,105,10,2,1,50101,150,0,13:00:00
20060111052521,2006,55,1,105,10,2,1,50101,20,0,15:40:00
20060111052525,2006,55,1,25,0,2,2,50104,15,0,10:45:00
20060111052525,2006,55,1,25,0,2,2,50101,150,0,11:00:00
20060111052525,2006,55,1,25,0,2,2,50101,195,0,13:45:00
20060111052525,2006,55,1,25,0,2,2,50101,105,0,17:15:00
20060112050013,2006,6,1,35,15,1,1,50101,150,0,7:40:00
20060112050013,2006,6,1,35,15,1,1,50101,135,0,10:15:00
20060112050013,2006,6,1,35,15,1,1,50101,195,0,12:45:00
20060112050030,2006,12,1,30,20,1,1,50101,300,0,9:30:00
20060112050048,2006,18,1,10,10,1,1,50101,475,0,18:05:00
20060112050048,2006,18,1,10,10,1,1,50101,20,0,2:10:00
20060112050062,2006,24,1,125,5,2,1,50101,210,0,14:30:00
20060112050062,2006,24,1,125,5,2,1,50101,225,5,18:15:00
20060112050062,2006,24,1,125,5,2,1,50101,285,0,22:15:00
20060112050075,2006,29,1,60,10,1,1,50101,180,0,4:00:00
20060112050075,2006,29,1,60,10,1,1,50101,60,0,7:15:00
20060112050075,2006,29,1,60,10,1,1,50101,122,0,23:28:00
20060112050075,2006,29,1,60,10,1,1,50101,130,0,1:50:00
20060112050126,2006,48,1,50,0,2,2,50101,241,0,9:59:00
20060112050126,2006,48,1,50,0,2,2,50101,278,0,14:52:00
20060112050145,2006,9,1,60,0,2,2,50104,8,0,9:22:00
20060112050145,2006,9,1,60,0,2,2,50101,180,0,9:30:00
20060112050145,2006,9,1,60,0,2,2,50101,140,0,12:40:00
20060112050145,2006,9,1,60,0,2,2,50101,130,0,15:20:00
20060112050148,2006,19,1,51,0,2,2,50101,214,0,7:56:00
20060112050148,2006,19,1,51,0,2,2,50101,274,0,12:26:00
20060112050503,2006,1,1,65,10,2,1,50101,190,0,9:50:00
20060112050503,2006,1,1,65,10,2,1,50101,120,0,14:00:00
20060112050503,2006,1,1,65,10,2,1,50101,165,0,16:15:00
20060112050505,2006,1,1,0,60,1,1,50101,780,20,5:15:00
20060112050506,2006,1,1,30,15,1,1,50101,540,15,7:00:00
20060112050509,2006,1,1,26,0,2,2,50101,179,0,12:01:00
20060112050509,2006,1,1,26,0,2,2,50101,211,0,15:14:00
20060112050520,2006,1,1,20,0,2,2,50101,320,0,6:10:00
20060112050520,2006,1,1,20,0,2,2,50101,205,0,12:05:00
20060112050532,2006,2,1,25,10,1,1,50101,485,10,7:20:00
20060112050532,2006,2,1,25,10,1,1,50101,60,0,15:40:00
20060112050542,2006,4,1,37,0,2,2,50101,135,0,7:00:00
20060112050542,2006,4,1,37,0,2,2,50101,150,0,9:30:00
20060112050542,2006,4,1,37,0,2,2,50101,90,0,12:30:00
20060112050542,2006,4,1,37,0,2,2,50101,75,0,14:15:00
20060112050550,2006,4,1,45,0,2,2,50101,270,0,7:30:00
20060112050550,2006,4,1,45,0,2,2,50101,210,0,12:30:00
20060112050550,2006,4,1,45,0,2,2,60101,300,0,18:30:00
20060112050551,2006,4,1,70,20,1,1,50101,338,20,10:52:00
20060112050551,2006,4,1,70,20,1,1,50101,186,0,17:24:00
20060112050552,2006,4,1,60,0,2,2,50101,510,0,7:30:00
20060112050553,2006,4,1,55,20,1,1,50101,120,0,7:00:00
20060112050553,2006,4,1,55,20,1,1,50101,140,0,9:10:00
20060112050553,2006,4,1,55,20,1,1,50101,110,0,12:10:00
20060112050553,2006,4,1,55,20,1,1,50101,110,0,14:10:00
20060112050576,2006,4,1,55,5,2,1,50101,390,0,6:00:00
20060112050576,2006,4,1,55,5,2,1,50101,90,0,13:00:00
20060112050578,2006,4,1,55,5,1,1,50101,175,0,7:35:00
20060112050578,2006,4,1,55,5,1,1,50101,60,0,11:00:00
20060112050578,2006,4,1,55,5,1,1,50101,270,5,12:30:00
20060112050580,2006,5,1,50,40,1,1,50101,30,30,6:35:00
20060112050580,2006,5,1,50,40,1,1,60102,60,0,8:30:00
20060112050580,2006,5,1,50,40,1,1,50101,45,0,12:45:00
20060112050580,2006,5,1,50,40,1,1,50101,60,0,17:25:00
20060112050581,2006,5,1,90,0,2,2,50101,153,0,21:47:00
20060112050581,2006,5,1,90,0,2,2,50101,115,0,0:35:00
20060112050581,2006,5,1,90,0,2,2,50101,60,0,3:00:00
20060112050591,2006,5,1,20,0,2,2,50102,120,0,8:00:00
20060112050591,2006,5,1,20,0,2,2,50101,180,0,15:30:00
20060112050591,2006,5,1,20,0,2,2,50101,160,0,18:50:00
20060112050591,2006,5,1,20,0,2,2,50101,110,0,21:40:00
20060112050602,2006,5,1,40,10,1,1,50101,580,10,7:20:00
20060112050615,2006,6,1,110,10,1,1,60102,85,0,6:35:00
20060112050623,2006,6,1,45,265,2,1,50101,265,265,6:35:00
20060112050623,2006,6,1,45,265,2,1,50101,100,0,11:20:00
20060112050623,2006,6,1,45,265,2,1,50101,135,0,13:45:00
20060112050635,2006,6,1,15,130,2,1,50101,120,0,7:56:00
20060112050635,2006,6,1,15,130,2,1,50101,254,90,12:16:00
20060112050635,2006,6,1,15,130,2,1,50101,120,0,18:55:00
20060112050637,2006,6,1,65,0,2,2,50101,135,0,9:00:00
20060112050637,2006,6,1,65,0,2,2,50101,120,0,12:50:00
20060112050637,2006,6,1,65,0,2,2,50101,150,0,15:30:00
20060112050654,2006,6,1,30,2,2,1,50101,125,0,8:55:00
20060112050654,2006,6,1,30,2,2,1,50101,260,2,11:10:00
20060112050654,2006,6,1,30,2,2,1,50101,90,0,16:00:00
20060112050666,2006,6,1,40,0,2,2,50101,240,0,15:00:00
20060112050670,2006,6,1,70,0,2,2,50101,30,0,4:00:00
20060112050671,2006,6,1,80,0,2,2,50101,60,0,8:00:00
20060112050671,2006,6,1,80,0,2,2,50101,100,0,9:20:00
20060112050674,2006,6,1,30,15,2,1,50101,250,15,7:50:00
20060112050681,2006,6,1,40,5,1,1,50101,135,0,7:45:00
20060112050681,2006,6,1,40,5,1,1,50101,170,0,10:10:00
20060112050687,2006,6,1,60,0,2,2,50101,385,0,7:35:00
20060112050700,2006,6,1,55,5,2,1,50101,510,5,5:00:00
20060112050700,2006,6,1,55,5,2,1,50101,80,0,13:40:00
20060112050700,2006,6,1,55,5,2,1,50101,30,0,15:15:00
20060112050700,2006,6,1,55,5,2,1,50101,30,0,21:30:00
20060112050701,2006,6,1,65,7,1,1,50101,220,0,7:45:00
20060112050701,2006,6,1,65,7,1,1,50101,170,0,12:10:00
20060112050731,2006,6,1,40,15,1,1,50101,165,10,18:45:00
20060112050765,2006,6,1,60,30,1,1,50101,230,30,0:10:00
20060112050769,2006,6,1,85,5,2,1,50101,265,5,9:35:00
20060112050769,2006,6,1,85,5,2,1,50101,210,0,15:00:00
20060112050774,2006,6,1,25,30,1,1,50101,295,10,8:05:00
20060112050774,2006,6,1,25,30,1,1,50101,185,0,14:05:00
20060112050775,2006,6,1,45,30,1,1,50101,360,15,7:00:00
20060112050775,2006,6,1,45,30,1,1,50101,135,0,13:45:00
20060112050775,2006,6,1,45,30,1,1,50101,75,0,16:15:00
20060112050782,2006,6,1,30,0,1,2,50101,180,0,6:00:00
20060112050782,2006,6,1,30,0,1,2,50101,5,0,12:45:00
20060112050782,2006,6,1,30,0,1,2,50101,175,0,12:50:00
20060112050789,2006,6,1,50,30,2,1,50101,120,0,15:30:00
20060112050789,2006,6,1,50,30,2,1,50101,125,0,17:40:00
20060112050789,2006,6,1,50,30,2,1,50101,120,0,20:15:00
20060112050789,2006,6,1,50,30,2,1,50101,95,0,22:25:00
20060112050802,2006,6,1,30,0,2,2,50101,230,0,7:10:00
20060112050802,2006,6,1,30,0,2,2,50101,270,0,11:15:00
20060112050802,2006,6,1,30,0,2,2,50101,120,0,16:00:00
20060112050806,2006,6,1,45,32,1,1,50101,280,2,8:20:00
20060112050806,2006,6,1,45,32,1,1,50101,210,0,13:30:00
20060112050814,2006,6,1,45,15,1,1,50101,130,0,8:50:00
20060112050814,2006,6,1,45,15,1,1,50101,45,0,11:15:00
20060112050814,2006,6,1,45,15,1,1,50101,285,15,13:15:00
20060112050817,2006,6,1,35,0,2,2,50101,59,0,10:01:00
20060112050817,2006,6,1,35,0,2,2,50101,60,0,11:15:00
20060112050817,2006,6,1,35,0,2,2,50101,240,0,12:30:00
20060112050817,2006,6,1,35,0,2,2,50101,60,0,16:35:00
20060112050827,2006,6,1,30,10,1,1,50101,110,10,4:00:00
20060112050827,2006,6,1,30,10,1,1,50101,90,0,7:00:00
20060112050827,2006,6,1,30,10,1,1,50101,75,0,9:45:00
20060112050827,2006,6,1,30,10,1,1,50101,170,0,11:40:00
20060112050829,2006,6,1,80,0,2,2,50101,30,0,8:30:00
20060112050829,2006,6,1,80,0,2,2,50101,15,0,11:45:00
20060112050829,2006,6,1,80,0,2,2,50101,165,0,12:15:00
20060112050829,2006,6,1,80,0,2,2,50101,80,0,15:40:00
20060112050829,2006,6,1,80,0,2,2,50101,75,0,17:15:00
20060112050831,2006,6,1,30,10,1,1,50101,545,10,6:25:00
20060112050864,2006,8,1,50,0,2,2,50101,190,0,9:20:00
20060112050864,2006,8,1,50,0,2,2,50101,150,0,13:00:00
20060112050878,2006,9,1,70,7,1,1,50101,193,0,9:47:00
20060112050878,2006,9,1,70,7,1,1,50101,90,0,13:10:00
20060112050885,2006,9,1,35,14,1,1,50101,203,4,8:57:00
20060112050885,2006,9,1,35,14,1,1,50101,246,10,13:09:00
20060112050908,2006,12,1,30,0,2,2,50101,10,0,10:45:00
20060112050908,2006,12,1,30,0,2,2,50101,45,0,10:55:00
20060112050908,2006,12,1,30,0,2,2,50101,10,0,11:40:00
20060112050908,2006,12,1,30,0,2,2,50101,15,0,11:50:00
20060112050908,2006,12,1,30,0,2,2,50101,60,0,13:40:00
20060112050908,2006,12,1,30,0,2,2,50101,70,0,15:20:00
20060112050908,2006,12,1,30,0,2,2,50101,15,0,16:30:00
20060112050908,2006,12,1,30,0,2,2,50101,30,0,16:45:00
20060112050908,2006,12,1,30,0,2,2,50101,5,0,17:15:00
20060112050925,2006,12,1,165,0,2,2,50101,85,0,11:05:00
20060112050925,2006,12,1,165,0,2,2,50101,90,0,13:00:00
20060112050925,2006,12,1,165,0,2,2,50101,120,0,16:00:00
20060112050927,2006,12,1,60,30,1,1,50101,315,0,6:00:00
20060112050927,2006,12,1,60,30,1,1,50101,5,0,13:00:00
20060112050927,2006,12,1,60,30,1,1,50101,1,0,13:05:00
20060112050927,2006,12,1,60,30,1,1,50101,4,0,14:41:00
20060112050927,2006,12,1,60,30,1,1,50101,10,0,15:10:00
20060112050927,2006,12,1,60,30,1,1,50101,60,0,22:30:00
20060112050934,2006,12,1,10,0,2,2,50101,203,0,6:37:00
20060112050934,2006,12,1,10,0,2,2,50101,320,0,10:10:00
20060112050938,2006,12,1,20,30,1,1,50101,120,0,21:30:00
20060112050939,2006,12,1,55,15,1,1,50101,354,0,6:36:00
20060112050939,2006,12,1,55,15,1,1,50101,170,0,12:40:00
20060112050943,2006,12,1,60,0,2,2,50101,300,0,4:00:00
20060112050964,2006,12,1,15,5,1,1,50101,525,5,8:45:00
20060112050967,2006,12,1,90,0,2,2,50101,60,0,15:15:00
20060112050977,2006,12,1,75,0,2,2,50101,235,0,7:05:00
20060112050977,2006,12,1,75,0,2,2,50101,155,0,11:25:00
20060112050983,2006,12,1,60,45,1,1,50101,90,0,18:00:00
20060112050983,2006,12,1,60,45,1,1,50101,330,15,20:30:00
20060112050992,2006,12,1,140,0,2,2,50101,135,0,7:45:00
20060112050992,2006,12,1,140,0,2,2,50101,165,0,10:15:00
20060112050992,2006,12,1,140,0,2,2,50101,114,0,14:06:00
20060112050992,2006,12,1,140,0,2,2,50101,105,0,16:15:00
20060112050995,2006,12,1,75,0,2,2,50101,180,0,10:00:00
20060112050995,2006,12,1,75,0,2,2,50101,150,0,13:45:00
20060112050995,2006,12,1,75,0,2,2,50101,150,0,16:30:00
20060112050995,2006,12,1,75,0,2,2,50101,345,0,19:15:00
20060112051006,2006,12,1,65,30,1,1,50101,275,0,8:55:00
20060112051009,2006,13,1,90,20,1,1,50101,330,5,8:00:00
20060112051009,2006,13,1,90,20,1,1,50101,150,0,14:00:00
20060112051023,2006,13,1,15,65,1,1,50101,119,5,7:31:00
20060112051023,2006,13,1,15,65,1,1,50101,105,0,9:45:00
20060112051023,2006,13,1,15,65,1,1,50101,370,0,11:50:00
20060112051023,2006,13,1,15,65,1,1,60102,175,0,18:05:00
20060112051025,2006,13,1,120,0,2,2,50101,381,0,5:39:00
20060112051025,2006,13,1,120,0,2,2,50101,340,0,13:20:00
20060112051025,2006,13,1,120,0,2,2,50102,120,0,19:00:00
20060112051027,2006,13,1,80,10,1,1,50101,30,0,22:00:00
20060112051045,2006,13,1,45,0,2,2,50101,270,0,7:30:00
20060112051045,2006,13,1,45,0,2,2,50101,270,0,12:30:00
20060112051061,2006,13,1,90,15,2,1,50101,15,0,9:45:00
20060112051061,2006,13,1,90,15,2,1,50101,120,0,13:15:00
20060112051061,2006,13,1,90,15,2,1,50101,75,0,17:00:00
20060112051066,2006,15,1,80,5,2,1,50101,180,0,12:00:00
20060112051070,2006,15,1,25,7,1,1,50101,297,7,16:03:00
20060112051075,2006,16,1,105,0,2,2,50101,15,0,23:05:00
20060112051079,2006,16,1,110,0,2,2,50101,275,0,7:25:00
20060112051079,2006,16,1,110,0,2,2,50101,280,0,12:40:00
20060112051082,2006,16,1,10,0,2,2,50101,420,0,4:00:00
20060112051082,2006,16,1,10,0,2,2,50101,280,0,23:20:00
20060112051083,2006,16,1,90,4,1,1,50101,230,0,13:10:00
20060112051098,2006,17,1,65,5,1,1,50101,232,5,7:23:00
20060112051098,2006,17,1,65,5,1,1,50101,339,0,12:06:00
20060112051119,2006,17,1,75,195,1,1,50101,195,195,8:45:00
20060112051119,2006,17,1,75,195,1,1,50101,345,0,12:15:00
20060112051120,2006,17,1,65,5,1,1,50101,240,0,9:00:00
20060112051120,2006,17,1,65,5,1,1,50101,345,5,13:15:00
20060112051125,2006,17,1,45,20,2,1,50101,335,15,6:55:00
20060112051125,2006,17,1,45,20,2,1,50101,10,0,12:45:00
20060112051125,2006,17,1,45,20,2,1,50101,135,0,13:05:00
20060112051128,2006,17,1,90,5,1,1,50101,205,0,8:50:00
20060112051128,2006,17,1,90,5,1,1,50101,375,0,12:45:00
20060112051145,2006,17,1,65,0,2,2,50101,330,0,6:30:00
20060112051145,2006,17,1,65,0,2,2,50101,180,0,12:30:00
20060112051148,2006,17,1,75,5,1,1,60101,210,0,7:55:00
20060112051148,2006,17,1,75,5,1,1,60101,165,0,11:45:00
20060112051159,2006,17,1,20,20,1,1,50101,120,0,8:17:00
20060112051159,2006,17,1,20,20,1,1,50101,228,0,10:27:00
20060112051159,2006,17,1,20,20,1,1,50102,25,15,14:35:00
20060112051159,2006,17,1,20,20,1,1,50102,56,0,16:34:00
20060112051161,2006,17,1,60,0,1,2,50101,120,0,14:10:00
20060112051161,2006,17,1,60,0,1,2,50101,95,0,16:25:00
20060112051167,2006,18,1,120,10,1,1,50101,20,0,12:59:00
20060112051167,2006,18,1,120,10,1,1,50101,5,0,20:42:00
20060112051178,2006,18,1,40,0,1,2,50101,300,0,7:00:00
20060112051178,2006,18,1,40,0,1,2,50101,150,0,13:00:00
20060112051180,2006,18,1,35,10,1,1,50101,237,10,7:03:00
20060112051180,2006,18,1,35,10,1,1,50101,327,0,11:33:00
20060112051187,2006,18,1,30,15,1,1,50101,150,0,17:00:00
20060112051187,2006,18,1,30,15,1,1,50101,90,0,20:00:00
20060112051196,2006,18,1,60,25,1,1,50101,190,0,7:20:00
20060112051196,2006,18,1,60,25,1,1,50101,10,0,10:45:00
20060112051196,2006,18,1,60,25,1,1,50101,80,0,11:20:00
20060112051196,2006,18,1,60,25,1,1,50101,40,0,14:35:00
20060112051196,2006,18,1,60,25,1,1,50101,45,0,15:35:00
20060112051196,2006,18,1,60,25,1,1,50101,30,0,16:35:00
20060112051197,2006,18,1,15,20,2,1,50101,158,0,6:52:00
20060112051197,2006,18,1,15,20,2,1,50101,105,0,9:45:00
20060112051197,2006,18,1,15,20,2,1,50101,410,15,11:45:00
20060112051202,2006,18,1,60,0,2,2,50101,120,0,4:00:00
20060112051202,2006,18,1,60,0,2,2,50101,345,0,6:15:00
20060112051202,2006,18,1,60,0,2,2,50101,360,0,12:30:00
20060112051202,2006,18,1,60,0,2,2,50101,135,0,23:15:00
20060112051202,2006,18,1,60,0,2,2,50101,105,0,1:45:00
20060112051206,2006,18,1,90,20,1,1,50101,210,0,8:00:00
20060112051206,2006,18,1,90,20,1,1,50101,350,20,12:40:00
20060112051210,2006,19,1,80,3,2,1,50102,30,0,7:30:00
20060112051210,2006,19,1,80,3,2,1,50102,30,0,17:30:00
20060112051217,2006,19,1,110,20,1,1,50101,120,20,15:30:00
20060112051217,2006,19,1,110,20,1,1,50101,120,0,18:30:00
20060112051220,2006,20,1,120,2,2,1,50101,15,0,7:15:00
20060112051220,2006,20,1,120,2,2,1,50101,60,0,8:00:00
20060112051220,2006,20,1,120,2,2,1,60101,90,0,9:05:00
20060112051220,2006,20,1,120,2,2,1,50101,80,2,10:40:00
20060112051220,2006,20,1,120,2,2,1,50101,140,0,13:10:00
20060112051220,2006,20,1,120,2,2,1,60101,60,0,15:30:00
20060112051220,2006,20,1,120,2,2,1,50101,90,0,16:30:00
20060112051220,2006,20,1,120,2,2,1,50101,60,0,18:50:00
20060112051221,2006,20,1,10,0,2,2,50101,360,0,4:00:00
20060112051221,2006,20,1,10,0,2,2,50101,180,0,14:00:00
20060112051228,2006,20,1,40,10,1,1,50101,180,0,7:30:00
20060112051228,2006,20,1,40,10,1,1,50101,75,0,10:45:00
20060112051228,2006,20,1,40,10,1,1,50101,210,10,12:30:00
20060112051229,2006,20,1,120,0,2,2,50101,45,0,10:30:00
20060112051236,2006,21,1,30,3,2,1,50101,136,0,6:49:00
20060112051236,2006,21,1,30,3,2,1,50101,150,0,9:15:00
20060112051236,2006,21,1,30,3,2,1,50101,105,0,12:15:00
20060112051236,2006,21,1,30,3,2,1,50101,80,0,14:10:00
20060112051256,2006,22,1,60,0,2,2,50101,270,0,7:00:00
20060112051256,2006,22,1,60,0,2,2,50101,65,0,11:40:00
20060112051256,2006,22,1,60,0,2,2,50101,75,0,13:15:00
20060112051266,2006,22,1,95,5,2,1,50101,285,0,7:45:00
20060112051266,2006,22,1,95,5,2,1,50101,375,5,13:15:00
20060112051285,2006,24,1,30,30,1,1,50101,60,20,12:27:00
20060112051287,2006,24,1,60,10,1,1,50101,220,0,6:20:00
20060112051287,2006,24,1,60,10,1,1,50101,105,0,10:15:00
20060112051287,2006,24,1,60,10,1,1,50101,90,0,12:30:00
20060112051287,2006,24,1,60,10,1,1,50101,75,0,14:15:00
20060112051287,2006,24,1,60,10,1,1,50102,180,0,15:50:00
20060112051297,2006,24,1,40,8,2,1,50101,150,3,9:30:00
20060112051297,2006,24,1,40,8,2,1,50101,195,5,12:30:00
20060112051313,2006,25,1,30,0,2,2,50101,415,0,6:05:00
20060112051313,2006,25,1,30,0,2,2,50101,330,0,13:30:00
20060112051315,2006,25,1,15,15,1,1,50101,260,0,10:40:00
20060112051315,2006,25,1,15,15,1,1,50101,150,0,15:30:00
20060112051325,2006,25,1,30,20,2,1,50101,180,0,9:00:00
20060112051325,2006,25,1,30,20,2,1,50101,180,10,14:00:00
20060112051325,2006,25,1,30,20,2,1,50101,150,0,21:00:00
20060112051332,2006,25,1,5,30,2,1,50101,60,0,11:37:00
20060112051332,2006,25,1,5,30,2,1,50101,45,0,16:00:00
20060112051341,2006,25,1,80,10,1,1,50101,135,0,8:30:00
20060112051341,2006,25,1,80,10,1,1,50101,85,0,11:05:00
20060112051341,2006,25,1,80,10,1,1,50101,150,0,13:00:00
20060112051341,2006,25,1,80,10,1,1,50101,150,5,15:45:00
20060112051341,2006,25,1,80,10,1,1,50101,10,0,22:00:00
