TUCASEID,t110101
20161110162416,95
20161110162418,75
20161110162419,130
20161110162422,70
20161110162427,30
20161110162431,120
20161110162433,52
20161110162434,15
20161110162438,83
20161110162441,60
20161110162445,0
20161110162446,20
20161110162448,15
20161110162458,80
20161110162460,30
20161110162467,30
20161110162473,50
20161110162475,55
20161110162481,40
20161110162494,30
20161110162498,30
20161110162499,300
20161110162500,30
20161110162508,20
20161110162509,45
20161110162510,30
20161110162511,60
20161110162513,5
20161111160006,75
20161111160073,45
20161111160116,42
20161111160577,30
20161111160616,15
20161111160647,45
20161111160683,148
20161111160684,10
20161111160757,40
20161111160775,180
20161111160786,20
20161111160822,100
20161111160831,42
20161111160858,50
20161111160859,65
20161111160878,60
20161111160888,60
20161111160913,75
20161111160969,20
20161111160971,35
20161111160994,90
20161111160999,105
20161111161014,40
20161111161032,130
20161111161050,15
20161111161093,60
20161111161142,35
20161111161170,58
20161111161198,115
20161111161209,95
20161111161228,30
20161111161277,45
20161111161320,75
20161111161371,10
20161111161380,70
20161111161467,80
20161111161505,120
20161111161537,115
20161111161575,20
20161111161584,90
20161111161602,15
20161111161649,30
20161111161664,20
20161111161683,70
20161111161688,65
20161111161768,10
20161111161817,15
20161111161818,100
20161111161856,0
20161111161887,40
20161111161941,45
20161111161944,0
20161111161976,30
20161111162022,25
20161111162027,60
20161111162073,20
20161111162074,50
20161111162095,60
20161111162098,30
20161111162162,60
20161111162203,50
20161111162210,40
20161111162225,30
20161111162241,60
20161111162378,10
20161111162383,85
20161111162416,70
20161111162439,125
20161111162521,40
20161209160528,90
20161209160939,130
20161209160986,0
20161209161052,60
20161209161070,60
20161209161123,95
20161209161125,0
20161209162251,120
20161209162414,30
20161210160013,80
20161210160025,75
20161210160030,20
20161210160040,15
20161210160082,60
20161210160170,0
20161210160542,35
20161210160583,120
20161210160651,90
20161210160658,0
20161210160685,80
20161210160702,59
20161210160725,90
20161210160744,80
20161210160765,70
20161210160801,162
20161210160802,10
20161210160803,50
20161210160809,30
20161210160825,15
20161210160827,120
20161210160883,45
20161210160902,105
20161210160919,90
20161210160926,35
20161210160928,80
20161210161004,30
20161210161005,30
20161210161028,15
20161210161035,30
20161210161070,65
20161210161085,75
20161210161097,30
20161210161102,30
20161210161125,60
20161210161162,175
20161210161172,50
20161210161181,30
20161210161198,90
20161210161236,10
20161210161257,45
20161210161260,60
20161210161333,35
20161210161436,60
20161210161449,60
20161210161454,90
20161210161461,35
20161210161488,20
20161210161528,30
20161210161536,35
20161210161540,60
20161210161580,20
20161210161586,170
20161210161596,20
20161210161630,105
20161210161740,60
20161210161749,60
20161210161780,20
20161210161784,60
20161210161786,45
20161210161817,60
20161210161846,0
20161210161849,30
20161210161902,60
20161210161910,20
20161210161924,60
20161210161931,50
20161210161983,45
20161210161986,155
20161210161999,90
20161210162037,20
20161210162051,35
20161210162053,100
20161210162068,10
20161210162088,50
20161210162123,5
20161210162125,120
20161210162130,60
20161210162157,20
20161210162202,0
20161210162223,30
20161210162240,55
20161210162248,30
20161210162284,35
20161210162288,165
20161210162314,45
20161210162320,15
20161210162328,40
20161210162366,60
20161210162398,120
20161210162403,150
20161210162409,90
20161210162466,25
20161210162470,105
20161210162472,30
20161210162476,0
20161211160011,15
20161211160013,20
20161211160014,180
20161211160019,0
20161211160036,105
20161211160042,90
20161211160046,30
20161211160051,100
20161211160055,30
20161211160061,50
20161211160066,30
20161211160077,70
20161211160078,60
20161211160084,20
20161211160087,60
20161211160088,0
20161211160092,30
20161211160099,165
20161211160100,65
20161211160110,20
20161211160111,6
20161211160112,90
20161211160117,15
20161211160122,150
20161211160129,120
20161211160134,80
20161211160137,0
20161211160140,50
20161211160144,75
20161211160147,15
20161211160150,45
20161211160153,120
20161211160501,30
20161211160517,20
20161211160523,120
20161211160527,15
20161211160533,20
20161211160535,60
20161211160540,90
20161211160545,60
20161211160548,16
20161211160551,160
20161211160563,10
20161211160573,30
20161211160578,120
20161211160580,80
20161211160592,35
20161211160594,60
20161211160596,70
20161211160598,60
20161211160601,60
20161211160603,130
20161211160605,60
20161211160606,45
20161211160610,55
20161211160614,30
20161211160619,0
20161211160623,30
20161211160624,85
20161211160625,30
20161211160626,30
20161211160627,60
20161211160628,135
20161211160630,90
20161211160632,120
20161211160648,95
20161211160650,30
20161211160651,30
20161211160652,30
20161211160655,80
20161211160669,140
20161211160689,60
20161211160691,53
20161211160699,30
20161211160700,55
20161211160701,60
20161211160709,45
20161211160722,0
20161211160725,15
20161211160731,0
20161211160733,20
20161211160739,110
20161211160740,40
20161211160742,20
20161211160748,0
20161211160752,110
20161211160753,90
20161211160754,30
20161211160759,45
20161211160760,15
20161211160761,15
20161211160766,65
20161211160772,60
20161211160776,165
20161211160778,120
20161211160787,140
20161211160789,55
20161211160797,60
20161211160799,50
20161211160800,20
20161211160802,15
20161211160807,65
20161211160809,40
20161211160810,20
20161211160812,195
20161211160815,30
20161211160816,60
20161211160817,120
20161211160820,40
20161211160827,30
20161211160830,180
20161211160832,70
20161211160836,120
20161211160838,30
20161211160839,265
20161211160841,45
20161211160847,50
20161211160848,90
20161211160853,50
20161211160855,0
20161211160862,0
20161211160864,15
20161211160865,10
20161211160867,120
20161211160870,80
20161211160874,25
20161211160875,30
20161211160881,173
20161211160884,5
20161211160886,55
20161211160890,104
20161211160898,10
20161211160900,20
20161211160904,15
20161211160906,30
20161211160912,30
20161211160916,125
20161211160917,120
20161211160918,150
20161211160919,75
20161211160920,0
20161211160923,75
20161211160931,30
20161211160936,105
20161211160941,0
20161211160944,55
20161211160947,60
20161211160955,60
20161211160958,20
20161211160966,120
20161211160974,90
20161211160975,90
20161211160981,0
20161211160984,105
20161211160997,105
20161211161001,120
20161211161012,70
20161211161015,30
20161211161017,45
20161211161019,70
20161211161020,30
20161211161022,45
20161211161030,45
20161211161038,20
20161211161046,55
20161211161047,90
20161211161056,90
20161211161060,50
20161211161061,70
20161211161065,30
20161211161070,5
20161211161074,75
20161211161077,140
20161211161078,20
20161211161085,60
20161211161088,30
20161211161090,50
20161211161092,70
20161211161094,10
20161211161096,105
20161211161100,40
20161211161105,92
20161211161108,40
20161211161114,20
20161211161120,60
20161211161124,85
20161211161127,90
20161211161128,30
20161211161129,60
20161211161130,30
20161211161134,170
20161211161135,0
20161211161136,15
20161211161139,30
20161211161148,30
20161211161150,40
20161211161151,5
20161211161156,70
20161211161163,25
20161211161165,30
20161211161167,180
20161211161169,35
20161211161179,60
20161211161182,70
20161211161184,0
20161211161187,30
20161211161188,90
20161211161195,35
20161211161203,90
20161211161211,5
20161211161214,60
20161211161217,60
20161211161222,60
20161211161230,35
20161211161237,45
20161211161240,120
20161211161244,105
20161211161248,90
20161211161250,120
20161211161257,40
20161211161262,60
20161211161265,210
20161211161282,60
20161211161287,30
20161211161299,70
20161211161305,5
20161211161307,63
20161211161310,120
20161211161313,60
20161211161314,45
20161211161319,120
20161211161322,10
20161211161328,75
20161211161329,125
20161211161333,30
20161211161336,90
20161211161337,35
20161211161338,60
20161211161341,120
20161211161342,45
20161211161343,90
20161211161345,140
20161211161347,30
20161211161360,140
20161211161363,20
20161211161365,0
20161211161366,60
20161211161367,30
20161211161373,203
20161211161381,30
20161211161382,90
20161211161389,60
20161211161391,120
20161211161392,30
20161211161398,45
20161211161410,45
20161211161412,60
20161211161413,195
20161211161415,75
20161211161418,180
20161211161420,70
20161211161422,15
20161211161426,20
20161211161428,45
20161211161432,150
20161211161438,12
20161211161441,60
20161211161445,165
20161211161446,70
20161211161452,90
20161211161454,70
20161211161455,45
20161211161466,75
20161211161468,55
20161211161469,25
20161211161473,50
20161211161485,30
20161211161486,0
20161211161493,80
20161211161498,50
20161211161501,30
20161211161508,15
20161211161515,15
20161211161516,75
20161211161520,2
20161211161529,110
20161211161530,68
20161211161539,35
20161211161546,45
20161211161547,40
20161211161550,20
20161211161552,55
20161211161553,50
20161211161554,30
20161211161555,65
20161211161556,30
20161211161559,100
20161211161561,75
20161211161564,55
20161211161565,75
20161211161566,60
20161211161567,95
20161211161568,105
20161211161570,40
20161211161579,0
20161211161587,15
20161211161589,35
20161211161591,10
20161211161593,30
20161211161601,40
20161211161608,45
20161211161619,60
20161211161621,60
20161211161622,60
20161211161623,70
20161211161625,120
20161211161626,126
20161211161628,60
20161211161629,60
20161211161630,118
20161211161635,60
20161211161636,105
20161211161637,95
20161211161643,75
20161211161644,45
20161211161646,45
20161211161653,25
20161211161654,129
20161211161659,105
20161211161662,45
20161211161666,30
20161211161668,40
20161211161670,30
20161211161671,10
20161211161675,120
20161211161676,60
20161211161677,125
20161211161682,10
20161211161684,40
20161211161685,35
20161211161691,150
20161211161712,45
20161211161713,105
20161211161714,50
20161211161719,155
20161211161721,50
20161211161729,60
20161211161730,30
20161211161740,30
20161211161741,15
20161211161743,50
20161211161753,160
20161211161758,180
20161211161763,75
20161211161767,35
20161211161773,30
20161211161777,122
20161211161778,90
20161211161779,0
20161211161781,40
20161211161783,10
20161211161790,65
20161211161796,135
20161211161797,30
20161211161798,130
20161211161799,40
20161211161804,70
20161211161807,60
20161211161809,45
20161211161810,48
20161211161811,81
20161211161823,30
20161211161825,100
20161211161831,30
20161211161837,60
20161211161845,44
20161211161848,40
20161211161849,60
20161211161851,60
20161211161852,45
20161211161857,185
20161211161861,10
20161211161869,10
20161211161878,200
20161211161879,65
20161211161885,70
20161211161888,15
20161211161889,25
20161211161893,45
20161211161897,80
20161211161899,20
20161211161900,40
20161211161901,75
20161211161904,120
20161211161908,10
20161211161910,25
20161211161915,15
20161211161918,90
20161211161920,100
20161211161924,60
20161211161925,90
20161211161932,0
20161211161934,210
20161211161938,50
20161211161939,105
20161211161940,60
20161211161953,23
20161211161960,30
20161211161961,130
20161211161962,45
20161211161974,110
20161211161978,20
20161211161986,90
20161211161989,65
20161211161992,30
20161211161993,20
20161211161995,10
20161211162000,90
20161211162003,35
20161211162012,60
20161211162014,0
20161211162016,195
20161211162018,105
20161211162020,10
20161211162024,120
20161211162026,150
20161211162030,30
20161211162031,20
20161211162035,75
20161211162036,0
20161211162042,60
20161211162044,75
20161211162046,160
20161211162047,10
20161211162048,0
20161211162052,45
20161211162055,90
20161211162058,60
20161211162066,125
20161211162067,80
20161211162077,70
20161211162078,0
20161211162079,65
20161211162083,150
20161211162084,75
20161211162089,20
20161211162090,45
20161211162091,110
20161211162092,60
20161211162094,60
20161211162096,125
20161211162097,240
20161211162100,123
20161211162103,30
20161211162105,55
20161211162106,145
20161211162107,60
20161211162108,90
20161211162109,20
20161211162110,50
20161211162112,15
20161211162118,59
20161211162126,30
20161211162133,33
20161211162136,50
20161211162137,20
20161211162141,120
20161211162145,30
20161211162148,90
20161211162149,85
20161211162154,60
20161211162156,153
20161211162164,0
20161211162165,35
20161211162170,120
20161211162171,75
20161211162177,45
20161211162180,60
20161211162187,30
20161211162189,20
20161211162190,60
20161211162197,75
20161211162198,120
20161211162200,0
20161211162213,15
20161211162219,45
20161211162222,105
20161211162226,10
20161211162228,120
20161211162229,80
20161211162232,0
20161211162235,330
20161211162237,65
20161211162243,60
20161211162248,65
20161211162250,75
20161211162251,90
20161211162257,95
20161211162260,110
20161211162276,20
20161211162282,10
20161211162283,45
20161211162284,110
20161211162286,90
20161211162287,330
20161211162288,70
20161211162294,30
20161211162302,218
20161211162303,60
20161211162305,40
20161211162306,90
20161211162307,60
20161211162309,105
20161211162314,50
20161211162315,60
20161211162321,120
20161211162322,5
20161211162324,100
20161211162325,100
20161211162327,75
20161211162332,50
20161211162339,60
20161211162341,0
20161211162342,15
20161211162345,60
20161211162346,60
20161211162347,137
20161211162358,30
20161211162360,45
20161211162361,195
20161211162363,30
20161211162375,25
20161211162376,15
