CASEID,YEAR,STATEFIP,PED,SED_EAT,ANYSECEAT,ACTIVITY,DURATION,START
20060605062407,2006,19,53,2,1,50101,184,7:56:00
20060605062407,2006,19,53,2,1,50101,30,11:05:00
20060605062407,2006,19,53,2,1,50101,30,12:05:00
20060605062407,2006,19,53,2,1,50101,5,12:40:00
20060605062407,2006,19,53,2,1,50101,130,12:50:00
20060605062407,2006,19,53,2,1,50101,50,15:05:00
20060605062407,2006,19,53,2,1,50101,3,15:58:00
20060605062407,2006,19,53,2,1,50101,26,16:04:00
20060605062408,2006,19,60,0,2,50101,418,6:02:00
20060605062409,2006,20,20,40,1,50101,180,16:30:00
20060605062411,2006,20,120,5,1,50101,260,8:10:00
20060605062411,2006,20,120,5,1,50101,285,13:15:00
20060605062412,2006,20,50,15,1,50101,135,6:45:00
20060605062412,2006,20,50,15,1,50101,120,9:15:00
20060605062412,2006,20,50,15,1,50101,150,12:00:00
20060605062412,2006,20,50,15,1,50101,120,14:45:00
20060605062413,2006,20,30,10,1,50101,120,6:00:00
20060605062413,2006,20,30,10,1,50101,165,8:15:00
20060605062424,2006,21,70,0,2,50101,205,8:35:00
20060605062424,2006,21,70,0,2,50101,270,12:30:00
20060605062436,2006,24,60,30,1,50101,245,5:55:00
20060605062436,2006,24,60,30,1,50101,135,10:15:00
20060605062436,2006,24,60,30,1,50101,75,13:15:00
20060605062439,2006,24,60,5,1,60101,155,7:25:00
20060605062439,2006,24,60,5,1,60101,125,10:45:00
20060605062449,2006,27,45,2,1,50101,180,9:00:00
20060605062449,2006,27,45,2,1,50101,285,12:15:00
20060605062450,2006,27,75,15,1,50101,510,15:45:00
20060605062452,2006,27,72,35,1,50101,20,11:00:00
20060605062457,2006,27,45,10,1,50101,630,4:00:00
20060605062457,2006,27,45,10,1,50101,40,14:30:00
20060605062457,2006,27,45,10,1,50101,20,3:40:00
20060605062458,2006,27,140,80,1,50101,85,8:25:00
20060605062458,2006,27,140,80,1,50101,90,10:00:00
20060605062458,2006,27,140,80,1,50101,105,13:00:00
20060605062458,2006,27,140,80,1,50101,80,14:55:00
20060605062458,2006,27,140,80,1,50101,75,16:15:00
20060605062458,2006,27,140,80,1,50101,35,17:45:00
20060605062460,2006,27,45,0,2,50102,135,9:30:00
20060605062460,2006,27,45,0,2,50102,90,12:30:00
20060605062464,2006,27,95,10,1,50101,380,9:40:00
20060605062464,2006,27,95,10,1,50101,5,19:17:00
20060605062466,2006,27,40,50,1,50101,25,7:12:00
20060605062466,2006,27,40,50,1,50101,388,8:02:00
20060605062466,2006,27,40,50,1,50101,20,18:37:00
20060605062469,2006,27,30,90,1,50101,185,7:55:00
20060605062469,2006,27,30,90,1,50101,160,11:20:00
20060605062469,2006,27,30,90,1,50101,210,14:30:00
20060605062469,2006,27,30,90,1,50101,5,19:05:00
20060605062472,2006,29,180,0,2,50101,45,11:00:00
20060605062500,2006,40,105,5,1,50101,135,7:15:00
20060605062500,2006,40,105,5,1,50101,45,11:35:00
20060605062500,2006,40,105,5,1,50101,20,17:30:00
20060605062513,2006,45,40,0,2,50101,320,6:40:00
20060605062513,2006,45,40,0,2,50101,330,12:30:00
20060605062514,2006,45,45,0,2,50101,180,10:50:00
20060605062530,2006,51,100,0,2,50101,150,8:30:00
20060605062530,2006,51,100,0,2,50101,145,11:05:00
20060605062530,2006,51,100,0,2,50101,150,14:30:00
20060605062532,2006,53,70,10,1,50101,272,7:58:00
20060605062532,2006,53,70,10,1,50101,250,13:20:00
20060605062533,2006,53,45,5,1,50101,230,5:10:00
20060605062541,2006,55,60,5,1,50101,374,7:46:00
20060605062541,2006,55,60,5,1,50101,140,14:40:00
20060605062542,2006,55,60,5,1,50101,120,5:55:00
20060605062542,2006,55,60,5,1,50101,110,8:10:00
20060605062548,2006,55,30,30,1,50101,705,6:15:00
20060605062553,2006,55,45,0,2,50101,285,8:30:00
20060605062553,2006,55,45,0,2,50101,285,13:45:00
20060605062553,2006,55,45,0,2,50101,15,20:10:00
20060605062555,2006,56,135,0,2,50101,300,7:00:00
20060605062555,2006,56,135,0,2,50101,180,15:30:00
20060606060085,2006,36,45,0,2,50101,124,9:11:00
20060606060085,2006,36,45,0,2,50101,285,11:45:00
20060606060085,2006,36,45,0,2,50101,75,16:45:00
20060606060538,2006,4,55,0,2,50101,225,10:45:00
20060606060538,2006,4,55,0,2,50101,300,15:00:00
20060606060538,2006,4,55,0,2,50101,80,20:10:00
20060606060575,2006,5,5,0,2,50101,125,7:40:00
20060606060575,2006,5,5,0,2,50101,90,10:00:00
20060606060575,2006,5,5,0,2,50101,105,12:00:00
20060606060575,2006,5,5,0,2,50101,60,14:00:00
20060606060603,2006,6,70,0,2,60102,125,13:55:00
20060606060690,2006,6,40,0,2,50104,30,15:15:00
20060606060690,2006,6,40,0,2,50101,2,15:45:00
20060606060714,2006,6,149,0,2,50101,115,8:35:00
20060606060714,2006,6,149,0,2,50101,75,10:45:00
20060606060714,2006,6,149,0,2,50101,120,13:00:00
20060606060714,2006,6,149,0,2,50101,120,15:15:00
20060606060757,2006,6,10,20,1,50101,145,19:03:00
20060606060757,2006,6,10,20,1,50101,72,21:48:00
20060606060829,2006,8,14,10,1,50101,240,7:49:00
20060606060829,2006,8,14,10,1,50101,240,12:54:00
20060606060829,2006,8,14,10,1,50101,203,17:07:00
20060606060835,2006,9,0,201,1,50101,290,7:30:00
20060606060835,2006,9,0,201,1,50101,190,12:50:00
20060606060972,2006,12,87,0,2,50101,224,7:46:00
20060606060972,2006,12,87,0,2,50101,285,12:15:00
20060606061008,2006,13,60,0,2,50101,190,5:20:00
20060606061008,2006,13,60,0,2,50101,120,9:00:00
20060606061008,2006,13,60,0,2,50101,105,11:30:00
20060606061008,2006,13,60,0,2,50101,59,13:31:00
20060606061014,2006,13,105,0,2,50101,285,7:15:00
20060606061014,2006,13,105,0,2,50101,300,13:00:00
20060606061128,2006,17,30,15,1,50101,10,10:20:00
20060606061128,2006,17,30,15,1,50101,190,10:50:00
20060606061176,2006,19,120,0,2,50101,25,9:40:00
20060606061176,2006,19,120,0,2,50101,65,10:20:00
20060606061176,2006,19,120,0,2,50101,170,12:10:00
20060606061185,2006,19,80,0,2,50101,285,7:00:00
20060606061185,2006,19,80,0,2,50101,180,12:30:00
20060606061194,2006,20,80,0,2,50101,60,9:25:00
20060606061250,2006,22,30,30,1,50101,145,12:35:00
20060606061250,2006,22,30,30,1,50101,150,15:30:00
20060606061280,2006,25,150,7,1,50101,280,7:50:00
20060606061280,2006,25,150,7,1,50101,240,13:00:00
20060606061291,2006,25,60,70,1,50101,180,6:35:00
20060606061291,2006,25,60,70,1,50101,160,9:50:00
20060606061291,2006,25,60,70,1,50101,60,13:00:00
20060606061291,2006,25,60,70,1,50101,45,14:15:00
20060606061305,2006,25,30,0,2,50101,20,7:40:00
20060606061305,2006,25,30,0,2,50101,285,8:15:00
20060606061305,2006,25,30,0,2,50101,165,13:15:00
20060606061305,2006,25,30,0,2,50101,45,16:15:00
20060606061305,2006,25,30,0,2,50101,40,20:15:00
20060606061523,2006,34,15,0,2,50101,665,10:55:00
20060606061575,2006,35,242,2,1,50101,187,7:53:00
20060606061575,2006,35,242,2,1,50101,310,12:00:00
20060606061633,2006,36,120,5,1,50101,120,14:00:00
20060606061633,2006,36,120,5,1,50101,30,16:10:00
20060606061819,2006,39,25,4,1,50101,235,9:05:00
20060606061819,2006,39,25,4,1,50101,130,14:05:00
20060606061877,2006,41,65,0,2,50101,130,7:50:00
20060606061877,2006,41,65,0,2,50101,120,10:10:00
20060606061877,2006,41,65,0,2,50101,80,12:40:00
20060606061877,2006,41,65,0,2,50101,140,14:10:00
20060606061883,2006,41,65,0,2,50101,90,8:55:00
20060606061883,2006,41,65,0,2,50101,110,10:40:00
20060606061883,2006,41,65,0,2,50101,120,13:00:00
20060606061883,2006,41,65,0,2,50101,130,15:20:00
20060606061920,2006,42,20,0,2,50101,270,14:40:00
20060606061921,2006,42,120,0,2,50101,180,9:00:00
20060606061921,2006,42,120,0,2,50101,150,12:30:00
20060606061921,2006,42,120,0,2,50101,120,16:00:00
20060606061956,2006,42,30,0,2,50101,470,8:10:00
20060606061985,2006,45,80,0,2,50101,340,6:50:00
20060606061985,2006,45,80,0,2,50101,205,13:05:00
20060606061985,2006,45,80,0,2,50101,75,16:40:00
20060606062004,2006,47,30,0,2,50101,230,8:10:00
20060606062004,2006,47,30,0,2,60102,60,18:45:00
20060606062054,2006,48,90,0,2,50101,310,6:50:00
20060606062054,2006,48,90,0,2,50101,270,13:00:00
20060606062190,2006,49,210,120,1,50101,240,4:00:00
20060606062265,2006,53,90,1,1,50101,105,7:45:00
20060606062265,2006,53,90,1,1,50101,80,9:40:00
20060606062265,2006,53,90,1,1,50101,100,11:20:00
20060606062265,2006,53,90,1,1,50101,345,13:30:00
20060606062268,2006,53,45,7,1,50101,255,7:00:00
20060606062268,2006,53,45,7,1,50101,270,12:45:00
20060606062330,2006,55,60,0,2,50101,251,7:19:00
20060606062330,2006,55,60,0,2,50101,240,12:00:00
20060606062342,2006,56,60,0,2,50101,180,6:00:00
20060606062342,2006,56,60,0,2,50101,120,9:00:00
20060606062342,2006,56,60,0,2,50101,135,11:15:00
20060606062342,2006,56,60,0,2,50101,195,13:45:00
20060606062342,2006,56,60,0,2,50101,30,17:00:00
20060606062342,2006,56,60,0,2,50101,210,18:30:00
20060606062351,2006,8,40,5,1,50301,210,6:30:00
20060606062351,2006,8,40,5,1,50301,55,10:05:00
20060606062351,2006,8,40,5,1,50301,90,15:00:00
20060606062351,2006,8,40,5,1,50301,20,20:30:00
20060606062452,2006,27,45,35,1,50101,402,7:48:00
20060606062452,2006,27,45,35,1,50101,95,14:55:00
20060606062452,2006,27,45,35,1,50101,10,16:45:00
20060606062452,2006,27,45,35,1,50101,20,17:10:00
20060704061125,2006,17,15,30,1,50101,340,6:50:00
20060704061650,2006,36,185,65,1,50101,180,19:00:00
20060705060025,2006,12,61,30,1,50101,160,9:20:00
20060705060025,2006,12,61,30,1,50102,389,15:31:00
20060705060516,2006,1,150,0,2,50102,325,12:35:00
20060705060525,2006,1,55,0,2,50101,270,7:30:00
20060705060525,2006,1,55,0,2,50101,210,12:30:00
20060705060631,2006,6,45,0,2,50101,310,5:20:00
20060705060631,2006,6,45,0,2,50101,240,11:00:00
20060705060661,2006,6,60,10,1,50101,300,9:00:00
20060705060661,2006,6,60,10,1,50101,170,14:10:00
20060705060737,2006,6,20,0,2,50101,180,8:20:00
20060705060737,2006,6,20,0,2,50101,30,11:30:00
20060705060737,2006,6,20,0,2,50101,190,12:20:00
20060705060777,2006,6,35,10,1,50101,475,8:05:00
20060705060802,2006,6,85,10,1,50101,120,7:00:00
20060705060802,2006,6,85,10,1,50101,110,9:10:00
20060705060802,2006,6,85,10,1,50101,65,11:10:00
20060705060863,2006,9,40,2,1,50101,165,9:45:00
20060705060863,2006,9,40,2,1,50101,195,12:45:00
20060705060863,2006,9,40,2,1,50101,110,16:10:00
20060705060903,2006,12,15,5,1,50101,330,9:00:00
20060705060903,2006,12,15,5,1,50101,195,14:45:00
20060705060903,2006,12,15,5,1,50101,58,18:02:00
20060705060916,2006,12,150,0,2,50101,185,6:55:00
20060705060916,2006,12,150,0,2,50101,165,10:15:00
20060705060916,2006,12,150,0,2,50101,110,13:40:00
20060705060916,2006,12,150,0,2,50101,225,15:45:00
20060705060949,2006,12,30,0,2,50102,295,14:05:00
20060705061000,2006,13,105,0,2,60101,250,7:50:00
20060705061000,2006,13,105,0,2,60101,165,12:30:00
20060705061000,2006,13,105,0,2,60101,145,15:35:00
20060705061058,2006,15,60,0,2,50101,330,5:30:00
20060705061058,2006,15,60,0,2,50101,120,11:30:00
20060705061070,2006,16,90,0,2,50101,285,8:45:00
20060705061070,2006,16,90,0,2,50101,315,13:45:00
20060705061145,2006,17,20,20,1,50101,580,7:20:00
20060705061147,2006,17,60,0,2,50101,330,7:00:00
20060705061147,2006,17,60,0,2,50101,240,13:00:00
20060705061154,2006,17,40,0,2,50303,169,19:11:00
20060705061170,2006,18,90,0,2,50101,300,7:00:00
20060705061180,2006,18,0,15,1,50101,240,7:30:00
20060705061180,2006,18,0,15,1,50101,405,12:45:00
20060705061180,2006,18,0,15,1,50101,60,21:20:00
20060705061253,2006,21,0,30,1,50101,597,7:03:00
20060705061337,2006,25,80,30,1,50101,30,11:45:00
20060705061347,2006,25,60,20,1,50101,490,7:50:00
20060705061412,2006,26,150,0,2,50102,180,8:00:00
20060705061412,2006,26,150,0,2,50102,290,14:10:00
20060705061412,2006,26,150,0,2,50102,60,20:30:00
20060705061530,2006,33,10,10,1,50101,45,5:45:00
20060705061530,2006,33,10,10,1,50101,210,8:00:00
20060705061530,2006,33,10,10,1,50101,120,12:00:00
20060705061530,2006,33,10,10,1,50101,260,14:10:00
20060705061530,2006,33,10,10,1,50101,120,19:30:00
20060705061555,2006,34,15,5,1,50101,690,7:00:00
20060705061604,2006,36,25,0,2,50104,20,8:40:00
20060705061604,2006,36,25,0,2,50101,300,9:00:00
20060705061606,2006,36,50,0,2,50101,240,8:00:00
20060705061606,2006,36,50,0,2,50101,240,12:30:00
20060705061610,2006,36,5,5,1,50101,120,15:25:00
20060705061610,2006,36,5,5,1,50101,365,17:55:00
20060705061623,2006,36,105,0,2,50101,350,7:40:00
20060705061623,2006,36,105,0,2,50101,255,13:45:00
20060705061649,2006,36,35,10,1,50101,158,7:22:00
20060705061649,2006,36,35,10,1,50101,105,10:15:00
20060705061649,2006,36,35,10,1,50101,96,12:24:00
20060705061649,2006,36,35,10,1,50101,105,14:15:00
20060705061680,2006,36,20,0,2,50101,30,8:20:00
20060705061680,2006,36,20,0,2,50101,422,8:53:00
20060705061680,2006,36,20,0,2,50101,40,22:00:00
20060705061688,2006,36,55,0,2,50101,340,6:50:00
20060705061688,2006,36,55,0,2,50101,410,13:10:00
20060705061688,2006,36,55,0,2,50101,90,21:20:00
20060705061704,2006,36,20,0,2,50101,75,7:30:00
20060705061704,2006,36,20,0,2,50101,90,9:00:00
20060705061704,2006,36,20,0,2,50101,70,10:40:00
20060705061704,2006,36,20,0,2,50101,20,13:30:00
20060705061704,2006,36,20,0,2,50101,60,17:00:00
20060705061704,2006,36,20,0,2,60102,195,19:15:00
20060705061789,2006,39,5,20,1,50101,225,10:45:00
20060705061789,2006,39,5,20,1,50101,180,15:00:00
20060705061854,2006,39,15,45,1,50101,40,15:50:00
20060705061854,2006,39,15,45,1,50101,180,17:00:00
20060705061887,2006,40,65,32,1,50101,240,23:00:00
20060705061887,2006,40,65,32,1,50101,50,3:10:00
20060705061904,2006,41,60,30,1,50101,270,8:30:00
20060705061904,2006,41,60,30,1,50101,210,13:30:00
20060705061906,2006,41,50,5,1,50104,48,8:12:00
20060705061906,2006,41,50,5,1,50101,120,9:00:00
20060705061906,2006,41,50,5,1,50101,135,11:15:00
20060705061906,2006,41,50,5,1,50101,118,14:02:00
20060705061906,2006,41,50,5,1,50101,75,16:15:00
20060705061969,2006,42,60,18,1,50101,269,7:31:00
20060705061969,2006,42,60,18,1,50101,270,12:30:00
20060705061969,2006,42,60,18,1,50101,60,18:00:00
20060705062013,2006,45,90,0,2,50101,150,6:30:00
20060705062013,2006,45,90,0,2,50101,165,9:15:00
20060705062013,2006,45,90,0,2,50101,180,12:30:00
20060705062059,2006,47,200,0,2,50101,180,11:00:00
20060705062095,2006,48,0,15,1,50101,575,18:25:00
20060705062121,2006,48,30,20,1,50101,180,13:00:00
20060705062121,2006,48,30,20,1,50101,75,16:15:00
20060705062121,2006,48,30,20,1,50101,120,18:00:00
20060705062121,2006,48,30,20,1,50101,135,20:15:00
20060705062126,2006,48,20,9996,96,50101,20,13:30:00
20060705062219,2006,49,10,10,1,50101,90,9:07:00
20060705062219,2006,49,10,10,1,50101,153,10:57:00
20060705062219,2006,49,10,10,1,50101,40,13:50:00
20060705062253,2006,51,30,0,2,50101,10,11:50:00
20060705062253,2006,51,30,0,2,50101,5,17:30:00
20060705062266,2006,51,150,0,2,50101,120,11:55:00
20060705062266,2006,51,150,0,2,50101,45,17:20:00
20060705062266,2006,51,150,0,2,50101,45,20:05:00
20060705062287,2006,53,45,30,1,50101,240,7:00:00
20060705062287,2006,53,45,30,1,50101,240,11:30:00
20060705062346,2006,55,30,90,1,50101,200,5:55:00
20060705062346,2006,55,30,90,1,50101,220,9:20:00
20060705062353,2006,55,60,15,1,50101,193,7:17:00
20060705062353,2006,55,60,15,1,50101,75,10:45:00
20060705062353,2006,55,60,15,1,50101,120,13:00:00
20060705062486,2006,32,150,0,2,50101,250,6:20:00
20060705062486,2006,32,150,0,2,50101,240,11:00:00
20060705062506,2006,41,100,5,1,50102,360,9:20:00
20060705062515,2006,45,20,0,2,50102,142,6:08:00
20060705062515,2006,45,20,0,2,50101,290,9:40:00
20060705062515,2006,45,20,0,2,50101,175,14:50:00
20060705062515,2006,45,20,0,2,50102,75,19:30:00
20060706060005,2006,4,40,0,2,50101,180,17:15:00
20060706060005,2006,4,40,0,2,50101,175,20:30:00
20060706060008,2006,5,70,0,2,50101,120,14:00:00
20060706060008,2006,5,70,0,2,50101,120,16:15:00
20060706060008,2006,5,70,0,2,50101,120,19:15:00
20060706060008,2006,5,70,0,2,50101,90,21:30:00
20060706060042,2006,17,20,5,1,50101,712,10:08:00
20060706060055,2006,24,35,20,1,50101,60,9:05:00
20060706060055,2006,24,35,20,1,50101,25,15:00:00
20060706060055,2006,24,35,20,1,50101,75,17:00:00
20060706060060,2006,26,45,20,1,50101,180,4:00:00
20060706060060,2006,26,45,20,1,50101,300,22:00:00
20060706060060,2006,26,45,20,1,50101,45,3:15:00
20060706060065,2006,27,0,20,1,50101,220,5:20:00
20060706060065,2006,27,0,20,1,50101,160,9:20:00
20060706060065,2006,27,0,20,1,50101,160,12:20:00
20060706060075,2006,34,110,3,1,50101,313,6:47:00
20060706060075,2006,34,110,3,1,50101,145,12:50:00
20060706060078,2006,35,120,0,2,50101,188,11:52:00
20060706060084,2006,36,90,0,2,50101,163,7:17:00
20060706060084,2006,36,90,0,2,50101,105,10:15:00
20060706060084,2006,36,90,0,2,50101,120,13:00:00
20060706060084,2006,36,90,0,2,50101,45,15:15:00
20060706060097,2006,39,0,192,1,50101,255,8:45:00
20060706060097,2006,39,0,192,1,50101,120,13:00:00
20060706060097,2006,39,0,192,1,50101,180,18:30:00
20060706060106,2006,45,35,0,2,50104,123,6:42:00
20060706060106,2006,45,35,0,2,50101,80,8:45:00
20060706060106,2006,45,35,0,2,50101,260,10:30:00
20060706060107,2006,45,65,25,1,50101,270,7:00:00
20060706060107,2006,45,65,25,1,50101,286,12:44:00
20060706060110,2006,45,45,0,2,50101,180,4:00:00
20060706060113,2006,47,80,0,2,50101,240,4:00:00
20060706060113,2006,47,80,0,2,50101,120,20:00:00
20060706060113,2006,47,80,0,2,50101,255,22:15:00
20060706060113,2006,47,80,0,2,50101,70,2:50:00
20060706060127,2006,51,100,0,2,50101,120,8:00:00
20060706060127,2006,51,100,0,2,50101,105,10:15:00
20060706060127,2006,51,100,0,2,50101,225,13:00:00
20060706060135,2006,55,60,35,1,50101,380,12:00:00
20060706060138,2006,55,20,2,1,50101,360,9:30:00
20060706060144,2006,45,25,25,1,50101,240,10:00:00
20060706060508,2006,1,60,0,2,50101,300,4:00:00
20060706060508,2006,1,60,0,2,50101,45,9:15:00
20060706060508,2006,1,60,0,2,50101,75,11:00:00
20060706060508,2006,1,60,0,2,50101,30,12:30:00
20060706060508,2006,1,60,0,2,50101,25,3:35:00
20060706060509,2006,1,15,10,1,50101,240,7:00:00
20060706060509,2006,1,15,10,1,50101,243,11:57:00
20060706060518,2006,1,60,10,1,50101,300,6:30:00
20060706060518,2006,1,60,10,1,50101,180,12:00:00
20060706060522,2006,1,90,0,2,50101,180,9:00:00
20060706060522,2006,1,90,0,2,50101,180,13:00:00
20060706060526,2006,1,71,0,2,50101,240,7:20:00
20060706060526,2006,1,71,0,2,50101,310,12:20:00
20060706060541,2006,4,15,15,1,50101,30,8:20:00
20060706060541,2006,4,15,15,1,50101,580,8:50:00
20060706060544,2006,4,25,10,1,50101,510,16:00:00
20060706060551,2006,4,185,0,2,50101,204,9:36:00
20060706060551,2006,4,185,0,2,50101,285,13:15:00
20060706060564,2006,4,70,20,1,50101,210,8:45:00
20060706060564,2006,4,70,20,1,50101,285,12:45:00
20060706060566,2006,4,55,3,1,50101,330,15:50:00
20060706060573,2006,5,15,0,2,50101,120,17:15:00
20060706060578,2006,5,25,25,1,50101,30,8:53:00
20060706060588,2006,5,25,0,2,60102,110,10:10:00
20060706060590,2006,5,30,2,1,50101,143,6:37:00
20060706060590,2006,5,30,2,1,50101,225,9:15:00
20060706060590,2006,5,30,2,1,50101,191,13:49:00
20060706060594,2006,6,95,0,2,50101,220,10:50:00
20060706060608,2006,6,30,30,1,50101,550,5:50:00
20060706060612,2006,6,45,14,1,50101,198,7:12:00
20060706060612,2006,6,45,14,1,50101,155,10:45:00
20060706060612,2006,6,45,14,1,50101,90,13:30:00
20060706060616,2006,6,75,0,2,50101,240,6:30:00
20060706060616,2006,6,75,0,2,50101,345,10:45:00
20060706060621,2006,6,69,0,2,50101,210,8:00:00
20060706060621,2006,6,69,0,2,50101,270,12:00:00
20060706060624,2006,6,180,0,2,50101,303,6:57:00
20060706060624,2006,6,180,0,2,50101,195,12:30:00
20060706060642,2006,6,45,20,1,50101,260,6:40:00
20060706060642,2006,6,45,20,1,50101,60,12:00:00
20060706060644,2006,6,140,0,2,50101,180,6:30:00
20060706060644,2006,6,140,0,2,50101,220,9:50:00
20060706060644,2006,6,140,0,2,50101,245,14:15:00
20060706060644,2006,6,140,0,2,50101,90,18:35:00
20060706060649,2006,6,90,30,1,50101,70,8:00:00
20060706060649,2006,6,90,30,1,50101,215,9:25:00
20060706060649,2006,6,90,30,1,50101,90,13:45:00
20060706060649,2006,6,90,30,1,50101,90,15:30:00
20060706060657,2006,6,90,0,2,50101,120,5:55:00
20060706060657,2006,6,90,0,2,50101,115,8:05:00
20060706060657,2006,6,90,0,2,50101,90,10:30:00
20060706060657,2006,6,90,0,2,50101,140,12:10:00
20060706060659,2006,6,75,0,2,50101,295,8:05:00
20060706060659,2006,6,75,0,2,50101,105,13:15:00
20060706060670,2006,6,41,14,1,50101,30,8:30:00
20060706060670,2006,6,41,14,1,50101,285,9:15:00
20060706060670,2006,6,41,14,1,50101,135,14:15:00
20060706060670,2006,6,41,14,1,50101,105,16:45:00
20060706060672,2006,6,45,0,2,50101,260,8:10:00
20060706060672,2006,6,45,0,2,50101,210,13:00:00
20060706060674,2006,6,30,25,1,60102,420,6:40:00
20060706060683,2006,6,90,15,1,50101,10,21:00:00
20060706060685,2006,6,20,0,2,50101,245,7:25:00
20060706060685,2006,6,20,0,2,50101,100,11:50:00
20060706060692,2006,6,0,19,1,50102,30,7:00:00
20060706060692,2006,6,0,19,1,50102,60,9:00:00
20060706060694,2006,6,95,10,1,60101,270,8:00:00
20060706060708,2006,6,90,130,1,50101,120,15:59:00
20060706060716,2006,6,130,5,1,50101,60,16:30:00
20060706060726,2006,6,45,0,2,50101,370,5:50:00
20060706060726,2006,6,45,0,2,50101,330,12:30:00
20060706060731,2006,6,70,5,1,50101,105,7:30:00
20060706060731,2006,6,70,5,1,50101,150,9:30:00
