CASEID,YEAR,FIPS,SED_EAT_TOTAL,SED_WORKING_TOTAL,PRIME_EAT
20160201161098,2016,51,0,0,30
20160201161101,2016,51,0,0,235
20160201161111,2016,6,0,0,60
20160201161118,2016,42,0,0,50
20160201161125,2016,6,0,0,480
20160201161148,2016,36,0,0,180
20160201161181,2016,48,0,0,120
20160201161214,2016,4,0,0,135
20160201161218,2016,17,0,0,360
20160201161261,2016,35,0,0,60
20160201161264,2016,27,5,5,145
20160201161268,2016,34,10,10,65
20160201161271,2016,42,0,0,150
20160201161277,2016,17,0,0,120
20160201161293,2016,17,30,30,30
20160201161336,2016,12,5,5,115
20160201161337,2016,39,0,0,280
20160201161347,2016,40,0,0,150
20160201161356,2016,23,0,0,105
20160201161382,2016,6,5,5,85
20160201161393,2016,27,15,15,60
20160201161398,2016,13,30,20,0
20160201161402,2016,15,115,115,75
20160201161406,2016,48,0,0,240
20160201161421,2016,20,0,0,25
20160201161427,2016,26,0,0,75
20160201161434,2016,47,0,0,80
20160201161469,2016,27,0,0,270
20160201161486,2016,34,0,0,150
20160201161515,2016,12,10,10,30
20160201161529,2016,9,3,1,90
20160201161532,2016,19,0,0,420
20160201161558,2016,53,0,0,90
20160201161585,2016,27,10,10,15
20160201161643,2016,9,0,0,150
20160201161663,2016,6,0,0,40
20160201161693,2016,20,0,0,90
20160201161697,2016,48,0,0,380
20160201161751,2016,51,0,0,280
20160201161755,2016,6,0,0,180
20160201161757,2016,36,0,0,240
20160201161758,2016,54,5,5,45
20160201161761,2016,8,30,10,10
20160201161763,2016,31,0,0,180
20160201161767,2016,22,0,0,150
20160201161769,2016,6,0,0,120
20160201161770,2016,35,20,10,130
20160201161786,2016,27,0,0,274
20160201161797,2016,37,30,30,120
20160201161814,2016,6,0,0,150
20160201161823,2016,35,10,10,45
20160201161825,2016,47,0,0,300
20160201161835,2016,21,10,5,65
20160201161854,2016,48,0,0,150
20160201161869,2016,48,15,15,0
20160201161877,2016,1,0,0,105
20160201161885,2016,37,0,0,90
20160201161892,2016,6,0,0,105
20160201161893,2016,4,0,0,200
20160201161897,2016,6,10,5,40
20160201161915,2016,27,0,0,100
20160201161941,2016,19,30,15,130
20160201161952,2016,48,40,10,160
20160201161973,2016,18,0,0,225
20160201161985,2016,12,1,1,60
20160201162016,2016,26,0,0,120
20160201162037,2016,17,10,10,65
20160201162060,2016,36,0,0,180
20160201162144,2016,42,0,0,720
20160201162185,2016,55,0,0,140
20160201162186,2016,47,0,0,150
20160201162195,2016,48,0,0,60
20160201162207,2016,26,25,10,75
20160201162251,2016,42,0,0,30
20160201162293,2016,10,5,5,120
20160201162299,2016,17,0,0,70
20160201162313,2016,6,0,0,80
20160201162315,2016,39,120,40,195
20160201162328,2016,39,10,10,45
20160201162341,2016,33,15,5,15
20160201162345,2016,6,0,0,240
20160201162376,2016,20,5,5,45
20160201162379,2016,48,0,0,225
20160201162394,2016,29,10,10,216
20160201162410,2016,18,0,0,400
20160201162418,2016,19,15,15,15
20160201162426,2016,39,0,0,150
20160201162437,2016,53,2,2,70
20160201162439,2016,48,0,0,420
20160201162441,2016,17,35,30,0
20160201162454,2016,31,0,0,40
20160201162456,2016,42,20,20,30
20160201162480,2016,55,10,10,32
20160202160042,2016,39,10,10,70
20160202160579,2016,27,120,60,240
20160202160692,2016,17,0,0,165
20160202160702,2016,37,0,0,60
20160202160745,2016,18,3,3,29
20160202160823,2016,53,0,0,204
20160202160857,2016,6,0,0,150
20160202160878,2016,36,0,0,170
20160202160885,2016,41,0,0,75
20160202160890,2016,48,0,0,180
20160202160943,2016,50,0,0,405
20160202160948,2016,42,10,10,20
20160202160970,2016,41,0,0,300
20160202160993,2016,23,5,5,90
20160202161010,2016,37,10,10,35
20160202161135,2016,2,0,0,280
20160202161184,2016,17,20,20,105
20160202161292,2016,48,0,0,60
20160202161386,2016,24,0,0,520
20160202161392,2016,34,0,0,120
20160202161448,2016,39,2,1,5
20160202161491,2016,34,20,20,135
20160202161496,2016,36,0,0,525
20160202161529,2016,6,35,25,35
20160202161538,2016,39,10,10,120
20160202161560,2016,48,0,0,240
20160202161634,2016,17,30,15,50
20160202161727,2016,37,0,0,30
20160202161759,2016,22,0,0,150
20160202161773,2016,17,0,0,240
20160202161936,2016,24,20,10,120
20160202162017,2016,53,0,0,420
20160202162140,2016,26,30,10,30
20160202162147,2016,28,0,0,170
20160202162247,2016,4,290,15,0
20160202162267,2016,55,15,15,65
20160202162328,2016,36,50,25,30
20160202162364,2016,34,20,20,210
20160202162419,2016,37,0,0,110
20160202162457,2016,53,20,10,130
20160202162489,2016,41,0,0,80
20160202162504,2016,18,0,0,140
20160212150106,2016,17,2,2,30
20160212150525,2016,51,0,0,60
20160212150560,2016,21,0,0,255
20160212150581,2016,22,0,0,130
20160212150623,2016,6,5,5,60
20160212150645,2016,55,30,30,45
20160212150678,2016,26,0,0,225
20160212150715,2016,22,6,6,0
20160212150741,2016,25,40,10,0
20160212150926,2016,53,0,0,90
20160212151043,2016,34,0,0,80
20160212151053,2016,19,0,0,25
20160212151062,2016,48,354,354,40
20160212151280,2016,37,0,0,120
20160212151303,2016,6,0,0,105
20160212151364,2016,6,0,0,90
20160212151370,2016,53,70,20,0
20160212151376,2016,37,15,15,15
20160212151409,2016,1,0,0,30
20160212151464,2016,21,0,0,120
20160212151584,2016,41,2,2,120
20160212151618,2016,39,0,0,204
20160212151635,2016,6,5,5,95
20160212151698,2016,9,0,0,75
20160212151781,2016,48,0,0,90
20160212151855,2016,42,0,0,80
20160212151932,2016,6,0,0,120
20160212151949,2016,42,0,0,50
20160212152037,2016,31,0,0,180
20160212152113,2016,4,0,0,0
20160212152132,2016,6,0,0,156
20160212152157,2016,36,505,505,55
20160212152159,2016,42,0,0,140
20160212152382,2016,31,10,10,20
20160212152443,2016,42,0,0,330
20160301160561,2016,1,0,0,90
20160301160706,2016,6,15,15,120
20160301160727,2016,48,2,2,95
20160301160728,2016,48,70,25,120
20160301160775,2016,1,30,15,120
20160301160785,2016,47,0,0,110
20160301160952,2016,6,0,0,30
20160301161131,2016,6,5,5,30
20160301161132,2016,36,0,0,4
20160301161183,2016,13,225,15,0
20160301161308,2016,6,0,0,120
20160301161370,2016,9,0,0,420
20160301161584,2016,55,0,0,140
20160301161606,2016,45,0,0,160
20160301161683,2016,9,30,30,17
20160301161774,2016,18,0,0,0
20160301161782,2016,26,0,0,390
20160301161872,2016,34,0,0,50
20160301161887,2016,34,0,0,290
20160301161908,2016,47,10,10,75
20160301161961,2016,48,5,5,10
20160301162049,2016,47,10,10,30
20160301162100,2016,1,5,5,0
20160301162182,2016,49,10,10,64
20160301162201,2016,6,0,0,60
20160301162212,2016,37,0,0,35
20160301162223,2016,39,0,0,65
20160301162249,2016,21,10,10,35
20160301162317,2016,39,0,0,10
20160301162386,2016,48,5,5,90
20160301162416,2016,51,0,0,480
20160301162470,2016,54,0,0,120
20160302160004,2016,34,15,15,5
20160302160040,2016,51,0,0,35
20160302160094,2016,12,0,0,230
20160302160128,2016,39,485,485,10
20160302160155,2016,28,0,0,200
20160302160163,2016,42,5,5,90
20160302160180,2016,34,0,0,160
20160302160502,2016,49,0,0,300
20160302160510,2016,26,5,5,30
20160302160511,2016,36,360,360,60
20160302160521,2016,20,8,4,60
20160302160522,2016,26,30,30,50
20160302160524,2016,27,0,0,70
20160302160545,2016,17,50,25,90
20160302160548,2016,13,30,30,60
20160302160594,2016,4,5,5,80
20160302160604,2016,36,15,15,35
20160302160614,2016,18,10,10,20
20160302160620,2016,13,40,30,10
20160302160637,2016,21,0,0,40
20160302160647,2016,13,25,10,45
20160302160656,2016,48,30,30,40
20160302160657,2016,54,0,0,45
20160302160662,2016,24,25,15,20
20160302160677,2016,16,2,2,35
20160302160679,2016,1,20,10,30
20160302160690,2016,24,30,30,40
20160302160694,2016,12,5,5,30
20160302160699,2016,17,0,0,150
20160302160701,2016,55,30,15,60
20160302160706,2016,48,0,0,20
20160302160713,2016,1,30,5,135
20160302160714,2016,4,35,15,45
20160302160722,2016,13,5,5,90
20160302160725,2016,1,0,0,360
20160302160730,2016,20,0,0,210
20160302160757,2016,36,0,0,435
20160302160767,2016,24,10,5,30
20160302160774,2016,26,30,15,70
20160302160788,2016,36,30,30,0
20160302160802,2016,27,15,5,60
20160302160817,2016,12,0,0,20
20160302160830,2016,13,0,0,20
20160302160832,2016,25,20,10,120
20160302160839,2016,49,120,60,0
20160302160850,2016,8,0,0,60
20160302160851,2016,25,0,0,165
20160302160861,2016,55,0,0,30
20160302160951,2016,26,0,0,110
20160302160961,2016,51,0,0,180
20160302160973,2016,55,10,10,75
20160302160977,2016,36,0,0,540
20160302160978,2016,12,300,300,90
20160302160979,2016,34,0,0,120
20160302160990,2016,24,10,10,65
20160302161007,2016,42,0,0,375
20160302161118,2016,1,0,0,130
20160302161124,2016,29,0,0,501
20160302161139,2016,35,20,10,55
20160302161140,2016,17,0,0,160
20160302161151,2016,21,20,10,0
20160302161169,2016,37,10,10,30
20160302161171,2016,34,75,75,30
20160302161177,2016,39,0,0,125
20160302161180,2016,24,0,0,0
20160302161188,2016,41,0,0,15
20160302161195,2016,26,0,0,90
20160302161196,2016,36,100,50,60
20160302161216,2016,6,50,25,90
20160302161222,2016,54,10,10,30
20160302161237,2016,6,20,20,90
20160302161255,2016,51,0,0,150
20160302161263,2016,6,0,0,160
20160302161293,2016,22,0,0,60
20160302161298,2016,21,0,0,150
20160302161311,2016,21,0,0,40
20160302161318,2016,6,0,0,30
20160302161342,2016,12,0,0,80
20160302161346,2016,50,15,10,60
20160302161349,2016,42,225,75,105
20160302161352,2016,17,20,5,50
20160302161357,2016,51,20,20,45
20160302161360,2016,1,0,0,105
20160302161370,2016,18,45,30,0
20160302161374,2016,47,5,5,80
20160302161384,2016,17,0,0,150
20160302161385,2016,45,18,9,130
20160302161396,2016,48,10,10,113
20160302161403,2016,42,0,0,250
20160302161406,2016,15,0,0,180
20160302161420,2016,1,215,215,100
20160302161434,2016,19,15,15,20
20160302161438,2016,19,0,0,435
20160302161444,2016,41,0,0,30
20160302161449,2016,39,30,30,90
20160302161453,2016,20,60,30,390
20160302161457,2016,42,0,0,150
20160302161468,2016,21,30,30,30
20160302161494,2016,55,36,10,0
20160302161506,2016,26,0,0,180
20160302161511,2016,18,15,15,60
20160302161520,2016,17,20,20,60
20160302161535,2016,42,15,10,23
20160302161543,2016,17,30,30,85
20160302161549,2016,13,50,25,120
20160302161571,2016,6,0,0,220
20160302161615,2016,29,20,20,40
20160302161632,2016,25,0,0,70
20160302161637,2016,4,5,5,2
20160302161640,2016,48,30,30,60
20160302161657,2016,51,20,20,40
20160302161661,2016,48,530,530,69
20160302161690,2016,40,0,0,170
20160302161747,2016,47,5,5,40
20160302161754,2016,48,0,0,120
20160302161758,2016,49,3,3,45
20160302161772,2016,17,0,0,100
20160302161780,2016,6,35,15,70
20160302161806,2016,18,30,15,90
20160302161810,2016,37,0,0,570
20160302161811,2016,51,10,10,35
20160302161822,2016,28,0,0,60
20160302161823,2016,36,5,5,40
20160302161833,2016,6,80,60,20
20160302161869,2016,21,0,0,150
20160302161874,2016,37,5,5,90
20160302161879,2016,12,7,5,15
20160302161891,2016,20,25,15,30
20160302161898,2016,24,0,0,15
20160302161904,2016,27,20,10,100
20160302161915,2016,17,0,0,240
20160302161916,2016,48,0,0,140
20160302161917,2016,42,10,5,0
20160302161951,2016,53,0,0,20
20160302161966,2016,6,0,0,150
20160302161979,2016,40,0,0,166
20160302161981,2016,36,0,0,80
20160302161996,2016,27,0,0,260
20160302162006,2016,27,2,2,90
20160302162013,2016,49,0,0,240
20160302162024,2016,1,5,5,1
20160302162029,2016,39,45,15,30
20160302162041,2016,25,16,15,60
20160302162049,2016,41,0,0,240
20160302162054,2016,12,0,0,90
20160302162059,2016,13,0,0,90
20160302162065,2016,9,40,15,30
20160302162102,2016,37,55,15,30
20160302162110,2016,29,0,0,264
20160302162133,2016,36,0,0,90
20160302162145,2016,6,5,5,60
20160302162151,2016,12,8,2,104
20160302162158,2016,48,42,6,60
20160302162162,2016,26,0,0,60
20160302162165,2016,35,0,0,30
20160302162167,2016,37,0,0,280
20160302162171,2016,13,30,30,80
20160302162173,2016,41,9,3,25
20160302162190,2016,31,35,35,90
20160302162191,2016,25,40,10,30
20160302162200,2016,42,0,0,100
20160302162228,2016,8,0,0,405
20160302162237,2016,51,1,1,40
20160302162255,2016,6,40,10,15
20160302162290,2016,8,7,2,50
20160302162302,2016,20,0,0,180
20160302162304,2016,42,5,5,40
20160302162316,2016,51,0,0,150
20160302162346,2016,27,0,0,150
20160302162354,2016,55,0,0,150
20160302162383,2016,48,5,5,70
20160302162391,2016,27,0,0,60
20160302162399,2016,21,0,0,225
20160302162423,2016,28,0,0,180
20160302162432,2016,53,5,5,40
20160302162440,2016,8,0,0,140
20160302162441,2016,45,0,0,40
20160302162443,2016,32,0,0,120
20160302162449,2016,39,0,0,150
20160302162473,2016,1,15,15,105
20160302162486,2016,6,0,0,270
20160302162491,2016,48,0,0,240
20160303160120,2016,6,20,20,25
20160303160555,2016,11,20,10,140
20160303160767,2016,1,10,10,30
20160303160882,2016,47,5,5,130
20160303161079,2016,13,14,7,120
20160303161099,2016,49,0,0,75
20160303161140,2016,16,20,10,70
20160303161154,2016,25,25,5,0
20160303161170,2016,1,10,10,30
20160303161238,2016,42,10,10,290
20160303161392,2016,36,0,0,362
20160303161608,2016,22,0,0,400
20160303161922,2016,26,0,0,375
20160303161954,2016,18,60,60,90
20160303162108,2016,47,1,1,65
20160303162216,2016,6,0,0,140
20160303162335,2016,21,10,10,30
20160303162339,2016,51,0,0,0
20160303162381,2016,51,0,0,120
20160303162383,2016,6,0,0,55
20160312151438,2016,13,5,5,72
20160312151831,2016,34,0,0,60
20160312152240,2016,48,0,0,80
20160401161479,2016,6,0,0,300
20160402160092,2016,48,10,10,30
20160402160144,2016,13,0,0,50
20160402160585,2016,6,5,5,35
20160402160782,2016,48,0,0,0
20160402160887,2016,48,0,0,255
20160402160891,2016,12,0,0,120
20160402161043,2016,53,0,0,60
20160402161068,2016,17,5,5,45
20160402161098,2016,12,60,60,105
20160402161102,2016,32,40,10,30
20160402161142,2016,6,0,0,240
20160402161152,2016,37,0,0,120
20160402161179,2016,25,0,0,150
20160402161204,2016,17,0,0,126
20160402161262,2016,34,0,0,150
20160402161333,2016,23,20,20,70
20160402161365,2016,6,0,0,69
20160402161375,2016,17,0,0,50
20160402161561,2016,39,0,0,180
20160402161583,2016,17,0,0,136
20160402161612,2016,29,0,0,100
20160402161641,2016,53,21,20,135
20160402161650,2016,18,0,0,0
20160402161669,2016,24,0,0,28
20160402161694,2016,4,0,0,325
20160402161710,2016,49,0,0,60
20160402161752,2016,37,15,15,30
20160402161766,2016,20,90,25,30
20160402161893,2016,38,0,0,30
20160402161957,2016,36,0,0,810
20160402161971,2016,12,5,5,75
20160402161986,2016,40,0,0,90
20160402161994,2016,8,36,18,30
20160402162192,2016,53,0,0,50
20160402162336,2016,49,58,3,40
20160402162453,2016,8,10,10,105
20160403160011,2016,36,20,20,80
20160403160065,2016,8,0,0,150
20160403160071,2016,20,120,60,180
20160403160095,2016,36,55,20,0
20160403160097,2016,18,0,0,180
20160403160108,2016,36,30,30,35
20160403160139,2016,48,30,30,0
20160403160503,2016,36,10,10,65
20160403160508,2016,36,15,15,110
20160403160513,2016,26,566,20,90
20160403160514,2016,55,0,0,190
20160403160518,2016,51,15,10,1
20160403160531,2016,18,0,0,200
20160403160532,2016,4,0,0,30
20160403160557,2016,32,0,0,210
20160403160580,2016,36,0,0,500
20160403160586,2016,49,0,0,280
20160403160595,2016,39,0,0,100
20160403160610,2016,26,0,0,195
20160403160611,2016,12,0,0,380
20160403160630,2016,27,10,5,58
20160403160633,2016,13,0,0,188
20160403160645,2016,41,24,12,60
20160403160669,2016,6,0,0,100
20160403160670,2016,19,0,0,180
20160403160681,2016,6,20,10,0
20160403160695,2016,6,0,0,150
20160403160707,2016,9,15,10,40
20160403160728,2016,36,0,0,350
20160403160739,2016,12,0,0,120
20160403160741,2016,28,0,0,225
20160403160750,2016,51,0,0,180
20160403160764,2016,51,0,0,120
20160403160782,2016,22,0,0,180
20160403160786,2016,6,259,225,0
20160403160790,2016,27,0,0,270
20160403160799,2016,17,0,0,240
20160403160803,2016,23,5,5,30
20160403160811,2016,9,10,10,30
20160403160820,2016,12,5,5,30
20160403160866,2016,48,0,0,300
20160403160876,2016,6,0,0,90
20160403160879,2016,42,0,0,60
20160403160887,2016,13,0,0,160
20160403160906,2016,12,0,0,120
20160403160908,2016,37,10,5,120
20160403160910,2016,4,0,0,120
20160403160912,2016,13,0,0,280
20160403160919,2016,17,0,0,193
20160403160922,2016,36,30,15,30
20160403160947,2016,31,30,30,50
20160403160968,2016,48,0,0,180
20160403160979,2016,12,2,2,60
20160403161004,2016,13,0,0,300
20160403161013,2016,47,0,0,219
20160403161027,2016,1,30,30,30
20160403161044,2016,36,70,5,75
20160403161052,2016,22,5,5,95
20160403161059,2016,6,10,10,183
20160403161062,2016,17,0,0,180
20160403161063,2016,42,0,0,80
20160403161101,2016,31,5,5,40
20160403161119,2016,6,0,0,20
20160403161123,2016,8,0,0,70
20160403161136,2016,34,0,0,315
20160403161138,2016,55,30,20,15
20160403161157,2016,51,5,5,45
20160403161178,2016,24,120,60,120
20160403161191,2016,6,0,0,470
20160403161197,2016,47,40,20,130
20160403161210,2016,6,2,2,30
20160403161212,2016,51,15,15,40
20160403161213,2016,21,0,0,60
20160403161222,2016,51,0,0,300
20160403161230,2016,9,0,0,40
20160403161236,2016,48,5,5,50
20160403161249,2016,48,5,5,120
20160403161253,2016,28,20,10,30
20160403161267,2016,53,0,0,150
20160403161277,2016,45,5,5,25
20160403161289,2016,47,5,5,55
20160403161298,2016,42,0,0,60
20160403161305,2016,26,0,0,25
20160403161315,2016,39,4,2,160
20160403161320,2016,13,0,0,60
20160403161340,2016,13,0,0,50
20160403161341,2016,48,0,0,410
20160403161343,2016,37,88,20,35
20160403161345,2016,48,0,0,90
20160403161358,2016,48,40,40,30
20160403161366,2016,45,10,10,115
20160403161376,2016,25,20,20,20
20160403161377,2016,4,40,40,53
20160403161402,2016,12,0,0,75
20160403161409,2016,6,0,0,280
20160403161410,2016,39,0,0,120
20160403161412,2016,37,0,0,90
20160403161435,2016,33,0,0,240
20160403161442,2016,28,160,40,60
20160403161443,2016,39,30,10,20
20160403161450,2016,8,20,20,15
20160403161481,2016,33,50,50,30
20160403161492,2016,24,10,10,30
20160403161502,2016,4,0,0,22
20160403161508,2016,27,15,15,50
20160403161530,2016,18,0,0,100
20160403161555,2016,34,0,0,315
20160403161567,2016,36,0,0,120
20160403161578,2016,26,0,0,165
20160403161586,2016,6,10,10,75
20160403161588,2016,13,5,5,55
20160403161604,2016,36,60,30,120
20160403161611,2016,34,0,0,100
20160403161617,2016,39,10,10,70
20160403161651,2016,4,10,10,75
20160403161663,2016,46,0,0,70
20160403161670,2016,22,0,0,200
20160403161690,2016,34,0,0,60
20160403161699,2016,45,5,5,30
20160403161705,2016,29,15,15,30
20160403161713,2016,34,0,0,90
20160403161723,2016,6,4,4,105
20160403161725,2016,12,20,20,30
20160403161745,2016,6,0,0,30
20160403161754,2016,6,0,0,60
20160403161772,2016,13,0,0,180
20160403161783,2016,12,5,5,60
20160403161797,2016,29,10,10,0
20160403161802,2016,45,3,3,15
20160403161813,2016,12,0,0,60
20160403161818,2016,41,45,30,20
20160403161820,2016,12,0,0,130
20160403161827,2016,18,0,0,220
20160403161847,2016,40,0,0,20
20160403161852,2016,51,0,0,380
20160403161854,2016,36,15,5,10
20160403161855,2016,4,10,10,0
20160403161867,2016,4,45,45,45
20160403161876,2016,48,0,0,500
20160403161897,2016,53,0,0,280
20160403161899,2016,4,45,15,60
20160403161910,2016,37,20,10,80
20160403161912,2016,36,5,5,60
20160403161935,2016,6,5,5,90
20160403161956,2016,48,0,0,120
20160403161960,2016,42,30,15,0
20160403161968,2016,22,0,0,10
20160403161969,2016,24,60,60,34
20160403161976,2016,17,40,30,60
20160403161977,2016,6,40,30,13
20160403161984,2016,28,1,1,75
20160403161999,2016,13,10,10,20
20160403162021,2016,28,0,0,30
20160403162023,2016,17,0,0,120
20160403162025,2016,11,0,0,300
20160403162031,2016,12,0,0,135
20160403162053,2016,48,0,0,40
20160403162054,2016,47,1,1,155
20160403162076,2016,56,0,0,200
20160403162109,2016,6,12,10,51
20160403162118,2016,6,0,0,180
20160403162121,2016,29,10,10,65
20160403162161,2016,6,0,0,180
20160403162168,2016,12,10,10,65
20160403162170,2016,45,170,80,0
20160403162172,2016,41,10,10,45
20160403162185,2016,36,5,5,75
20160403162195,2016,17,0,0,81
20160403162199,2016,29,20,10,15
20160403162209,2016,18,0,0,270
20160403162212,2016,25,5,5,35
20160403162221,2016,18,0,0,120
20160403162246,2016,2,0,0,90
20160403162262,2016,24,0,0,180
20160403162264,2016,12,0,0,90
20160403162304,2016,26,0,0,250
20160403162308,2016,48,26,26,45
20160403162315,2016,34,6,6,17
20160403162331,2016,17,10,5,75
20160403162336,2016,24,0,0,20
20160403162338,2016,27,0,0,200
20160403162340,2016,17,70,25,40
20160403162344,2016,9,20,10,0
20160403162358,2016,55,20,10,110
20160403162394,2016,51,0,0,270
20160403162401,2016,48,30,30,21
20160403162414,2016,4,20,20,30
20160403162416,2016,36,20,20,60
20160403162463,2016,51,30,30,20
20160403162474,2016,37,0,0,75
20160403162496,2016,1,35,5,45
20160403162502,2016,12,30,10,60
20160404160051,2016,6,30,20,30
20160404160519,2016,41,30,30,75
20160404160553,2016,24,40,30,48
20160404160648,2016,22,125,125,15
20160404160664,2016,44,5,5,60
20160404160712,2016,6,0,0,135
20160404160743,2016,30,0,0,120
20160404160790,2016,21,10,10,0
20160404160798,2016,53,2,2,85
20160404160943,2016,48,0,0,150
20160404160948,2016,40,0,0,150
20160404161025,2016,6,20,10,60
20160404161077,2016,25,0,0,60
20160404161109,2016,6,630,315,150
20160404161110,2016,55,55,45,25
20160404161184,2016,48,5,5,42
20160404161202,2016,17,0,0,90
20160404161398,2016,12,0,0,200
20160404161512,2016,13,5,5,45
20160404161518,2016,25,5,5,30
20160404161615,2016,17,90,45,300
20160404161752,2016,36,0,0,600
20160404161849,2016,6,2,2,70
20160404161889,2016,37,0,0,60
20160404161890,2016,51,11,10,72
20160404161894,2016,6,0,0,110
20160404161915,2016,26,0,0,135
20160404161949,2016,20,5,5,40
20160404161982,2016,32,0,0,300
20160404162037,2016,4,0,0,210
20160404162194,2016,26,0,0,180
20160404162221,2016,4,15,15,20
20160404162277,2016,12,35,20,25
20160404162292,2016,55,0,0,60
20160404162395,2016,38,0,0,10
20160404162403,2016,48,5,5,35
20160404162456,2016,39,0,0,260
20160502161067,2016,15,0,0,170
20160503160657,2016,9,0,0,300
20160503160700,2016,51,0,0,45
20160503160742,2016,1,0,0,60
20160503160783,2016,38,15,15,30
20160503160881,2016,47,15,15,40
20160503160924,2016,25,0,0,120
20160503161046,2016,53,5,5,35
20160503161149,2016,6,20,20,30
20160503161161,2016,18,5,5,15
20160503161214,2016,17,0,0,60
20160503161239,2016,48,120,120,60
20160503161310,2016,8,32,13,40
20160503161312,2016,37,70,35,90
20160503161349,2016,26,160,80,60
20160503161356,2016,53,15,15,45
20160503161361,2016,37,10,10,187
20160503161416,2016,40,0,0,270
20160503161431,2016,34,0,0,120
20160503161482,2016,17,0,0,230
20160503161574,2016,36,15,15,70
20160503161587,2016,36,90,90,152
20160503161718,2016,12,0,0,175
20160503161729,2016,12,0,0,192
20160503161790,2016,41,0,0,34
20160503161843,2016,17,40,20,90
20160503161884,2016,6,5,5,45
20160503162097,2016,29,15,15,60
20160503162098,2016,48,0,0,180
20160503162104,2016,55,0,0,160
20160503162119,2016,4,0,0,25
20160503162123,2016,49,15,15,120
20160503162137,2016,1,10,10,30
20160503162176,2016,6,70,60,30
20160503162184,2016,40,30,30,30
20160503162260,2016,12,0,0,200
20160503162374,2016,48,15,15,20
20160503162387,2016,49,0,0,210
20160503162459,2016,55,40,30,0
20160503162471,2016,45,0,0,300
20160503162473,2016,48,0,0,440
20160503162530,2016,47,170,170,60
20160504160015,2016,13,80,40,180
20160504160021,2016,27,15,15,60
20160504160088,2016,48,0,0,200
20160504160094,2016,45,60,60,60
20160504160125,2016,39,0,0,340
20160504160521,2016,18,0,0,70
20160504160529,2016,42,0,0,540
20160504160542,2016,34,0,0,120
20160504160555,2016,47,0,0,120
20160504160566,2016,22,0,0,50
20160504160586,2016,40,0,0,135
20160504160645,2016,34,0,0,30
20160504160646,2016,29,0,0,150
20160504160647,2016,48,1,1,60
20160504160650,2016,22,0,0,60
20160504160672,2016,26,0,0,45
20160504160680,2016,12,10,10,20
20160504160691,2016,29,0,0,48
20160504160692,2016,12,20,10,280
20160504160726,2016,27,0,0,60
20160504160761,2016,41,0,0,225
20160504160784,2016,37,8,4,140
20160504160811,2016,6,10,10,70
20160504160861,2016,6,0,0,240
20160504160872,2016,48,20,10,106
20160504160920,2016,29,0,0,130
20160504160934,2016,39,0,0,200
20160504160937,2016,6,0,0,510
20160504160962,2016,17,0,0,550
20160504160995,2016,12,8,8,285
20160504161011,2016,6,0,0,120
20160504161027,2016,51,10,10,135
20160504161049,2016,17,0,0,150
20160504161059,2016,37,0,0,136
20160504161065,2016,25,0,0,60
20160504161080,2016,48,0,0,255
20160504161107,2016,6,0,0,350
20160504161126,2016,36,236,236,45
20160504161128,2016,6,0,0,90
20160504161133,2016,48,0,0,225
20160504161138,2016,51,0,0,150
20160504161144,2016,13,0,0,90
20160504161145,2016,29,0,0,264
20160504161153,2016,19,0,0,130
20160504161159,2016,24,20,20,50
20160504161175,2016,34,0,0,220
20160504161187,2016,47,20,20,60
20160504161226,2016,55,120,120,0
20160504161227,2016,39,0,0,180
20160504161244,2016,20,0,0,210
20160504161249,2016,12,48,3,0
20160504161252,2016,12,0,0,30
20160504161254,2016,26,0,0,84
20160504161256,2016,17,0,0,60
20160504161261,2016,26,0,0,270
20160504161268,2016,40,0,0,160
20160504161318,2016,12,30,30,20
20160504161342,2016,9,0,0,366
20160504161368,2016,19,5,5,65
20160504161383,2016,31,0,0,90
20160504161389,2016,42,0,0,120
20160504161405,2016,17,0,0,225
20160504161416,2016,33,0,0,75
20160504161431,2016,17,0,0,120
20160504161443,2016,24,30,30,90
20160504161444,2016,45,0,0,60
20160504161445,2016,18,20,20,15
20160504161455,2016,55,1,1,0
20160504161495,2016,48,0,0,345
20160504161497,2016,32,0,0,100
20160504161533,2016,6,0,0,160
20160504161542,2016,40,13,3,0
20160504161562,2016,4,0,0,47
20160504161564,2016,5,0,0,90
20160504161585,2016,9,10,10,60
20160504161595,2016,36,0,0,50
20160504161605,2016,51,0,0,280
20160504161606,2016,6,0,0,300
20160504161607,2016,1,0,0,360
20160504161630,2016,45,0,0,240
20160504161637,2016,1,0,0,100
20160504161651,2016,48,0,0,90
20160504161656,2016,40,5,5,80
20160504161671,2016,39,0,0,200
20160504161697,2016,53,10,10,25
20160504161720,2016,53,60,20,60
20160504161754,2016,42,15,15,65
20160504161787,2016,49,0,0,342
20160504161792,2016,5,0,0,135
20160504161793,2016,30,0,0,30
20160504161794,2016,8,0,0,380
20160504161798,2016,6,5,5,200
20160504161799,2016,13,0,0,220
20160504161806,2016,44,0,0,75
20160504161814,2016,17,100,20,0
20160504161820,2016,53,0,0,160
20160504161842,2016,55,35,5,45
20160504161860,2016,6,0,0,120
20160504161868,2016,12,16,8,10
20160504161869,2016,9,30,15,150
20160504161881,2016,39,15,15,50
20160504161886,2016,12,60,60,35
20160504161899,2016,48,0,0,300
20160504161904,2016,18,0,0,360
20160504161914,2016,6,7,2,90
